,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1106329,"[whereable.ai] Perception Engineer (Embedded, Senior)",웨어러블에이아이,"['CUDA', 'C++', 'C', 'PyTorch', 'Embedded Linux']",0,12,5,10,경기,광명시,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25423,인공지능/머신러닝,C
1106333,AI 의료영상 3차원 재구성 알고리즘 개발자 채용,제이피아이헬스케어,"['C#', 'C++', 'C', 'DeepLearning']",0,11,3,10,서울,구로구,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/25720,인공지능/머신러닝,C
1106342,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (팀장급),에프에스솔루션,"['C++', 'PyTorch', 'C', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'TensorFlow', 'Python']",0,1,10,15,경기,성남시,70,2024-06-02 20:35:02.137823,https://www.jumpit.co.kr/position/25874,인공지능/머신러닝,C
1106343,Robot Control Engineer(전문연구요원 가능),플라잎,"['AI/인공지능', 'C++', 'C', 'ROS', 'MachineLearning', 'Python']",0,7,5,10,경기,성남시,70,2024-06-02 20:35:03.283852,https://www.jumpit.co.kr/position/25502,인공지능/머신러닝,C
1106356,해운 물류 운영 ERP 시스템 리더급 개발자,아로아랩스,"['Golang', 'Vue.js', 'Java', 'C++', 'ERP', 'C', 'JavaScript', 'Vb.net', 'PHP', 'MSSQL']",0,233,5,10,서울,마포구,70,2024-06-02 20:33:04.740887,https://www.jumpit.co.kr/position/24275,devops/시스템 엔지니어,C
1106377,C/Rust 개발자,티에스엔랩,"['C', 'Rust', 'Linux', 'Network', 'Python']",16,328,0,5,경기,용인시,70,2024-06-02 20:33:30.696762,https://www.jumpit.co.kr/position/24474,devops/시스템 엔지니어,C
1106388,서버 네트워크 엔지니어,에이스웍스코리아,"['C++', 'C', 'Linux', 'Network', 'TCP/IP']",3,157,0,5,서울,강남구,70,2024-06-02 20:33:42.575285,https://www.jumpit.co.kr/position/24369,devops/시스템 엔지니어,C
1106417,[Unannounced Project] DevOps Engineer (데브옵스 엔지니어),일렉트로닉아츠코리아,"['Jenkins', 'REST API', 'C++', 'C', 'Docker', 'Argo', 'Go', 'GitLab', 'gRPC', 'Kubernetes', 'Python']",5,424,5,15,서울,강남구,70,2024-06-02 20:34:05.411465,https://www.jumpit.co.kr/position/21396,devops/시스템 엔지니어,C
1106418,컴퓨터 비전 / 로봇 개발자 모집,아고스비전,"['C++', 'C', 'linux', 'ROS', 'embedded']",5,588,0,10,서울,성북구,70,2024-06-02 20:34:06.514387,https://www.jumpit.co.kr/position/15437,devops/시스템 엔지니어,C
1106458,[플랫폼개발팀] 보안 및 서비스 플랫폼 개발자,수산아이앤티,"['Jenkins', 'Java', 'C++', 'C', 'Linux', 'K8S', 'Go', 'TCP/IP', 'GitLab', 'Python', 'OpenSSL']",2,37,0,7,대전,서구,70,2024-06-02 20:34:27.309860,https://www.jumpit.co.kr/position/25990,devops/시스템 엔지니어,C
1106466,양자 컴퓨터 아키텍쳐 운영(경력),노르마,"['C++', 'C']",0,43,3,10,서울,성동구,70,2024-06-02 20:34:32.698911,https://www.jumpit.co.kr/position/24325,devops/시스템 엔지니어,C
1106476,보안 네트워크 개발자,펜타시큐리티,"['C++', 'Shell', 'C', 'Linux', 'Network', 'TCP/IP', 'Firewall', 'Python']",0,21,3,20,서울,영등포구,70,2024-06-02 20:34:38.101186,https://www.jumpit.co.kr/position/25567,devops/시스템 엔지니어,C
1106484,[DLP팀] 데이터 손실방지 시스템 개발자,수산아이앤티,"['Docker Cloud', 'Java', 'C++', 'C', 'Linux', 'Go', 'Python']",0,5,0,10,서울,강남구,70,2024-06-02 20:34:41.334307,https://www.jumpit.co.kr/position/25987,devops/시스템 엔지니어,C
1106490,Linux System Engineer 전문연 가능,에이스웍스코리아,"['C++', 'Yocto', 'C', 'Linux', 'Python']",1,128,3,5,서울,강남구,70,2024-06-02 20:34:43.512308,https://www.jumpit.co.kr/position/23039,devops/시스템 엔지니어,C
1106498,[VPN팀] 제로트러스트 기반 보안 시스템 개발자,수산아이앤티,"['Java', 'C++', 'C', 'Linux', 'VPN', 'Go', 'ZeroPush', 'ZeroDB', 'Python']",0,4,0,10,서울,강남구,70,2024-06-02 20:34:50.123870,https://www.jumpit.co.kr/position/25988,devops/시스템 엔지니어,C
1106501,개발팀 엔지니어 (3년 이상) 채용,지엠이바이오,"['C#', 'C++', 'C', 'SW', 'PLC']",0,12,3,5,경기,화성시,70,2024-06-02 20:34:51.205879,https://www.jumpit.co.kr/position/25555,devops/시스템 엔지니어,C
1106504,웹보안 소프트웨어 개발자(3년 이상),펜타시큐리티,"['RDB', 'C++', 'Git', 'NoSql', 'C', 'Linux', 'DB', 'Python', 'WebSocket']",0,11,3,20,서울,영등포구,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25562,devops/시스템 엔지니어,C
1106507,RF 트랜시버 칩 설계 엔지니어,라닉스,"['C', 'RF', 'FPGA', 'Verilog', 'Orcad']",0,7,4,15,서울,강남구,70,2024-06-02 20:34:54.525553,https://www.jumpit.co.kr/position/25928,devops/시스템 엔지니어,C
1106510,보안로직 IP 개발 엔지니어,라닉스,"['C', 'FPGA', 'Verilog', 'Orcad', 'MCU']",1,8,1,10,서울,강남구,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/25923,devops/시스템 엔지니어,C
1106513,[SWG팀] 형상관리 시스템 개발자,수산아이앤티,"['Jenkins', 'Java', 'C++', 'C', 'Linux', 'K8S', 'Go', 'TCP/IP', 'GitLab', 'Python']",0,8,0,7,서울,강남구,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/25991,devops/시스템 엔지니어,C
1106517,Analog / RF IC Full Custom layout 및 검증 엔지니어,라닉스,"['C', 'FPGA', 'Analog', 'Verilog', 'Orcad']",0,10,4,15,서울,강남구,70,2024-06-02 20:34:59.971814,https://www.jumpit.co.kr/position/25925,devops/시스템 엔지니어,C
1106519,[경우시스테크] Linux 시스템 개발자,경우시스테크,"['C++', 'C', 'Linux', 'Embedded Linux', 'Embedded', 'Android SDK']",0,5,3,15,서울,금천구,70,2024-06-02 20:35:01.048814,https://www.jumpit.co.kr/position/25858,devops/시스템 엔지니어,C
1106521,아날로그 칩 설계 엔지니어,라닉스,"['C', 'FPGA', 'Analog', 'Verilog', 'Orcad']",0,9,0,15,서울,강남구,70,2024-06-02 20:35:02.137823,https://www.jumpit.co.kr/position/25924,devops/시스템 엔지니어,C
1106550,네트워크보안 SW개발자 모집,케이엑스넥스지,"['C', 'SW', 'VPN', 'IPS', 'Python', 'Firewall']",6,772,2,10,서울,강동구,70,2024-06-02 20:34:11.941767,https://www.jumpit.co.kr/position/4247,정보보안 담당자,C
1106559,보안 네트워크 개발자,펜타시큐리티,"['C++', 'Shell', 'C', 'Linux', 'Network', 'TCP/IP', 'Firewall', 'Python']",0,21,3,20,서울,영등포구,70,2024-06-02 20:34:38.101186,https://www.jumpit.co.kr/position/25567,정보보안 담당자,C
1106567,[보안컨설팅팀] 취약점진단 수행 경력사원 채용,롯데이노베이트,"['Java', 'C', 'Python']",0,32,3,7,기타,,70,2024-06-02 20:34:49.046861,https://www.jumpit.co.kr/position/25934,정보보안 담당자,C
1106571,[VPN팀] 제로트러스트 기반 보안 시스템 개발자,수산아이앤티,"['Java', 'C++', 'C', 'Linux', 'VPN', 'Go', 'ZeroPush', 'ZeroDB', 'Python']",0,4,0,10,서울,강남구,70,2024-06-02 20:34:50.123870,https://www.jumpit.co.kr/position/25988,정보보안 담당자,C
1106573,웹보안 소프트웨어 개발자(3년 이상),펜타시큐리티,"['RDB', 'C++', 'Git', 'NoSql', 'C', 'Linux', 'DB', 'Python', 'WebSocket']",0,11,3,20,서울,영등포구,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25562,정보보안 담당자,C
1106608,소프트웨어 QA/QC 담당자 (Secure Coding),딥인사이트,"['QA', 'AI/인공지능', 'C++', 'C', 'DeepLearning']",3,27,0,10,경기,성남시,70,2024-06-02 20:34:43.512308,https://www.jumpit.co.kr/position/25366,QA 엔지니어,C
1106612,Analog / RF IC Full Custom layout 및 검증 엔지니어,라닉스,"['C', 'FPGA', 'Analog', 'Verilog', 'Orcad']",0,10,4,15,서울,강남구,70,2024-06-02 20:34:59.971814,https://www.jumpit.co.kr/position/25925,QA 엔지니어,C
1106613,SoC 설계/개발,라닉스,"['C', 'FPGA', 'Verilog', 'Orcad']",0,8,2,8,서울,강남구,70,2024-06-02 20:34:59.971814,https://www.jumpit.co.kr/position/25927,QA 엔지니어,C
1106614,인공위성기업 [루미르] 백엔드 개발 채용 (기술2부),루미르,"['TypeScript', 'Java', 'C++', 'C', 'Django', 'JavaScript', 'Node.js', 'Spring', 'Python', 'SQL']",10,979,0,20,경기,용인시,70,2024-06-02 20:32:52.826067,https://www.jumpit.co.kr/position/24542,개발 PM,C
1106622,SLAM & Navigation Engineer,알지에이아이엔씨(RGA Inc.),"['C++', 'C', 'Python']",3,275,0,10,서울,서초구,70,2024-06-02 20:33:19.917821,https://www.jumpit.co.kr/position/23563,개발 PM,C
1106623,PM(프로젝트매니저),케이엠에스테크놀로지,"['Java', 'C++', 'C', 'SW', 'JavaScript', 'MySQL', 'Spring Boot', 'Python']",0,12,5,15,서울,강남구,70,2024-06-02 20:33:22.069483,https://www.jumpit.co.kr/position/25397,개발 PM,C
1106625,모빌리티 분야 PM(프로젝트 매니저) 모집,아이나비시스템즈,"['Java', 'REST API', 'C++', 'C', 'Linux', 'Confluence', 'iOS', 'Android OS', 'Jira']",5,177,5,15,경기,성남시,70,2024-06-02 20:33:22.069483,https://www.jumpit.co.kr/position/22019,개발 PM,C
1106667,개발 PM (경력 5년 이상),파더스랩,"['C++', 'C', 'Linux', 'Confluence', 'Embedded Linux', 'Embedded', 'Visual Studio', 'Jira']",0,4,5,15,서울,강남구,70,2024-06-02 20:34:25.160387,https://www.jumpit.co.kr/position/25699,개발 PM,C
1106673,Development PM (5년 이상),씨드로닉스,"['AI/인공지능', 'C++', 'C', 'DeepLearning', 'Python']",0,3,5,15,서울,강남구,70,2024-06-02 20:34:29.469886,https://www.jumpit.co.kr/position/25351,개발 PM,C
1106676,Engineering PM (5년 이상),씨드로닉스,"['C++', 'C', 'PCB', 'HW', 'Python']",0,4,5,15,서울,강남구,70,2024-06-02 20:34:32.698911,https://www.jumpit.co.kr/position/25352,개발 PM,C
1106679,자동차 AUTOSAR 플랫폼 SW 개발,네오펙트,"['C++', 'C', 'SW']",6,285,1,10,경기,성남시,70,2024-06-02 20:34:38.101186,https://www.jumpit.co.kr/position/20369,개발 PM,C
1106692,반도체 제조용 장비 제어프로그램 개발,비전세미콘,"['C++', 'C', 'DB']",0,10,3,10,세종,,70,2024-06-02 20:34:55.628553,https://www.jumpit.co.kr/position/25617,개발 PM,C
1106693,[베스텔라랩] 개발(팀장급 이상),베스텔라랩,"['C++', 'Git', 'C', 'Linux', 'SW', 'ROS', 'Spring Framework', 'AWS', 'Python', 'SQL']",0,6,5,14,경기,안양시,70,2024-06-02 20:34:55.628553,https://www.jumpit.co.kr/position/25844,개발 PM,C
1106697,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (팀장급),에프에스솔루션,"['C++', 'PyTorch', 'C', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'TensorFlow', 'Python']",0,1,10,15,경기,성남시,70,2024-06-02 20:35:02.137823,https://www.jumpit.co.kr/position/25874,개발 PM,C
1106699,무선 Edge Device SW 개발,한화비전,"['C++', 'C', 'Embedded Linux']",0,287,2,15,경기,성남시,70,2024-06-02 20:32:59.344434,https://www.jumpit.co.kr/position/23974,HW/임베디드,C
1106701,SW 개발 - 경력직 채용,블루텍,"['C#', 'FW', 'C++', 'C', 'SW', 'Linux', 'Embedded Linux']",8,620,0,10,대전,유성구,70,2024-06-02 20:33:09.067915,https://www.jumpit.co.kr/position/13458,HW/임베디드,C
1106702,Robot Control Engineer,알지에이아이엔씨(RGA Inc.),"['C#', 'RTOS', 'C++', 'C', 'Linux', 'SW', 'ROS', 'Embedded', 'MATLAB', 'HW']",45,1458,0,20,서울,서초구,70,2024-06-02 20:33:10.158925,https://www.jumpit.co.kr/position/17582,HW/임베디드,C
1106703,기업부설연구소 FPGA Logic F/W 개발,에스디티,"['C', 'FPGA', 'Verilog', 'HW']",21,528,0,9,서울,강남구,70,2024-06-02 20:33:16.636811,https://www.jumpit.co.kr/position/18379,HW/임베디드,C
1106707,덴탈 유닛체어 FW 개발,덴티움,"['FW', 'C++', 'C', 'HW']",5,232,0,5,경기,수원시,70,2024-06-02 20:33:30.696762,https://www.jumpit.co.kr/position/22633,HW/임베디드,C
1106709,F/W개발(MCU),원익피앤이,"['FW', 'C', 'MCU']",1,124,3,15,경기,수원시,70,2024-06-02 20:33:31.781260,https://www.jumpit.co.kr/position/24236,HW/임베디드,C
1106713,SW/임베디드 정규직 채용,네오티스,"['C++', 'C', 'SW', 'Embedded', 'HW']",10,835,0,10,경기,안성시,70,2024-06-02 20:33:36.082208,https://www.jumpit.co.kr/position/13832,HW/임베디드,C
1106721,로봇 개발자,칼만,"['C++', 'C', 'Rust', 'HTML5', 'ROS', 'Embedded', 'MATLAB', 'MCU', 'Python', 'HW']",29,1356,0,1,경기,안양시,70,2024-06-02 20:33:51.272247,https://www.jumpit.co.kr/position/17024,HW/임베디드,C
1106724,HW/임베디드 개발자 모집,메타이노텍,"['FW', 'C++', 'C', 'SW', 'Embedded', 'PCB', 'HW']",3,536,3,10,경기,수원시,70,2024-06-02 20:33:53.449295,https://www.jumpit.co.kr/position/14518,HW/임베디드,C
1106726,펌웨어 개발자,파스텍,"['FW', 'C', 'ARM']",1,185,3,10,경기,부천시,70,2024-06-02 20:33:54.530305,https://www.jumpit.co.kr/position/19697,HW/임베디드,C
1106729,임베디드(HW) 개발자,바딧,"['C++', 'C', 'Embedded', 'MCU', 'PCB', 'HW']",36,1471,0,10,서울,금천구,70,2024-06-02 20:33:55.625304,https://www.jumpit.co.kr/position/20236,HW/임베디드,C
1106731,[슈프리마] 커스터마이징 FW 개발자 모집,슈프리마,"['Java', 'C++', 'C', 'Git', 'Embedded Linux', 'Android OS']",2,118,10,15,경기,성남시,70,2024-06-02 20:33:57.771340,https://www.jumpit.co.kr/position/23086,HW/임베디드,C
1106732,Field Application Engineer(카메라 SoC),비전넥스트,"['C++', 'C', 'Linux', 'OpenCV', 'Python']",1,77,1,10,경기,성남시,70,2024-06-02 20:33:57.771340,https://www.jumpit.co.kr/position/24456,HW/임베디드,C
1106736,펌웨어(FW) 개발자 집중 채용,트루엔,"['Golang', 'REST API', 'FW', 'C++', 'C', 'Linux', 'MySQL']",2,64,3,10,서울,구로구,70,2024-06-02 20:34:00.987359,https://www.jumpit.co.kr/position/24485,HW/임베디드,C
1106738,로봇물고기 펌웨어 엔지니어,아이로,"['FW', 'C++', 'C', 'Circuit design', 'SW', 'HW']",11,470,0,20,경기,광명시,70,2024-06-02 20:34:02.155359,https://www.jumpit.co.kr/position/19987,HW/임베디드,C
1106739,기업부설연구소 MCU  F/W 개발,에스디티,"['RTOS', 'FW', 'C++', 'C', 'MCU']",9,492,2,10,서울,강남구,70,2024-06-02 20:34:05.411465,https://www.jumpit.co.kr/position/14416,HW/임베디드,C
1106742,F/W개발(Linux),원익피앤이,"['FW', 'C++', 'C', 'Linux', 'SW']",1,75,3,15,경기,수원시,70,2024-06-02 20:34:08.652429,https://www.jumpit.co.kr/position/24237,HW/임베디드,C
1106743,펌웨어 개발자,캐스트프로,"['FW', 'C', 'MCU']",0,66,1,20,경기,성남시,70,2024-06-02 20:34:08.652429,https://www.jumpit.co.kr/position/24883,HW/임베디드,C
1106744,Embedded Software 개발자 채용,알티모빌리티,"['RTOS', 'FW', 'C++', 'C', 'SW', 'Embedded Linux', 'Embedded']",1,28,2,5,서울,서초구,70,2024-06-02 20:34:08.653429,https://www.jumpit.co.kr/position/25145,HW/임베디드,C
1106753,임베디드 MCU 펌웨어 개발자,트리즈엔지니어링,"['FW', 'C', 'Embedded', 'ARM', 'MCU']",0,13,2,10,경기,화성시,70,2024-06-02 20:34:15.320280,https://www.jumpit.co.kr/position/25102,HW/임베디드,C
1106754,하드웨어 개발 신입/경력 채용,엠투아이코퍼레이션,"['RTOS', 'C++', 'C', 'Linux', 'Pads', 'Orcad']",0,4,0,4,경기,안양시,70,2024-06-02 20:34:15.320280,https://www.jumpit.co.kr/position/25972,HW/임베디드,C
1106755,F/W 개발자 채용,인텔리안테크놀로지스,"['FW', 'C++', 'C']",0,8,5,10,경기,평택시,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/25608,HW/임베디드,C
1106756,펌웨어 개발자 채용,토닥,"['FW', 'C++', 'C', 'SW', 'MCU']",1,37,0,10,서울,구로구,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/25447,HW/임베디드,C
1106757,하드웨어 및 펌웨어 엔지니어,아이오티플렉스,"['FW', 'C', 'Embedded', 'HW']",1,212,2,9,부산,해운대구,70,2024-06-02 20:34:16.395561,https://www.jumpit.co.kr/position/22319,HW/임베디드,C
1106759,펌웨어 개발자,파스텍,['C'],3,612,3,10,경기,부천시,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/378,HW/임베디드,C
1106762,소프트웨어개발자 경력자 채용,라온솔루션,"['C#', 'C++', 'AI/인공지능', 'C', 'SW', 'Embedded Linux', 'Windows', 'Embedded']",0,14,2,10,충북,청주시,70,2024-06-02 20:34:21.934351,https://www.jumpit.co.kr/position/25710,HW/임베디드,C
1106764,펌웨어 연구원 모집,씨에스테크놀로지,"['RTOS', 'FW', 'C++', 'C', 'Embedded Linux', 'Embedded', 'MCU']",1,160,4,15,경기,안양시,70,2024-06-02 20:34:23.001362,https://www.jumpit.co.kr/position/22510,HW/임베디드,C
1106765,Application 개발자 경력 채용,카네비모빌리티,"['C++', 'Shell', 'C', 'Linux', 'Embedded Linux']",1,269,2,10,인천,연수구,70,2024-06-02 20:34:23.001362,https://www.jumpit.co.kr/position/20189,HW/임베디드,C
1106767,Linux응용 SW 및 Firmware 개발,프링커코리아,"['FW', 'C++', 'C', 'Linux']",6,1103,1,10,경기,수원시,70,2024-06-02 20:34:24.078371,https://www.jumpit.co.kr/position/5647,HW/임베디드,C
1106775,F/W개발 신입 및 경력직원 채용,인텍에프에이,"['FW', 'ethernet', 'C', 'Embedded', 'ARM']",1,9,0,10,경기,용인시,70,2024-06-02 20:34:29.469886,https://www.jumpit.co.kr/position/25613,HW/임베디드,C
1106776,F/W 펌웨어 개발,오토엘,"['FW', 'C++', 'C', 'FPGA', 'Embedded Linux', 'Embedded', 'ARM']",3,532,3,15,경기,성남시,70,2024-06-02 20:34:29.469886,https://www.jumpit.co.kr/position/17035,HW/임베디드,C
1106777,Micom 펌웨어 개발자,트루엔,"['FW', 'C']",0,47,3,10,경기,부천시,70,2024-06-02 20:34:29.469886,https://www.jumpit.co.kr/position/24483,HW/임베디드,C
1106780,고전압전원장치 개발 채용,쎄크,"['FW', 'C', 'Analog', 'Embedded', 'PCB', 'HW']",0,5,0,6,경기,수원시,70,2024-06-02 20:34:30.551886,https://www.jumpit.co.kr/position/25884,HW/임베디드,C
1106785,자율주행 F/W엔지니어,알지티,"['FW', 'C++', 'C', 'Orcad', 'Python']",1,91,3,7,서울,금천구,70,2024-06-02 20:34:31.624911,https://www.jumpit.co.kr/position/23899,HW/임베디드,C
1106792,"기술연구소 HARDWARE, FIRMWARE 연구원",시스웍,"['FW', 'C++', 'C', 'PCB', 'HW']",2,336,3,10,대전,유성구,70,2024-06-02 20:34:34.883922,https://www.jumpit.co.kr/position/18777,HW/임베디드,C
1106797,[대구연구소] 시스템반도체 HW Engineer(Sr급),칩스앤미디어,"['C++', 'C', 'Linux', 'FPGA', 'Verilog', 'Python', 'HW']",3,366,8,16,대구,동구,70,2024-06-02 20:34:37.029931,https://www.jumpit.co.kr/position/16877,HW/임베디드,C
1106805,임베디드 SW 엔지니어 개발자 모집,제노맥스,"['C++', 'C', 'Linux', 'SW', 'Embedded Linux']",1,110,7,15,경기,안양시,70,2024-06-02 20:34:38.101186,https://www.jumpit.co.kr/position/22775,HW/임베디드,C
1106807,[TmaxSoft/금융개발팀] F/W 엔진 개발 연구원 수시모집,티맥스소프트,"['FW', 'C++', 'C', 'Linux']",0,44,3,10,경기,성남시,70,2024-06-02 20:34:39.186186,https://www.jumpit.co.kr/position/25514,HW/임베디드,C
1106810,의료기기 펌웨어,제노스,"['C#', 'Java', 'C++', 'C', 'MySQL', 'MCU', 'Python']",0,5,3,10,경기,수원시,70,2024-06-02 20:34:40.258718,https://www.jumpit.co.kr/position/25690,HW/임베디드,C
1106811,전기차충전기 펌웨어 개발자 채용,EVAR,"['RTOS', 'FW', 'C++', 'C', 'Python', 'HW']",1,12,5,20,경기,성남시,70,2024-06-02 20:34:41.334307,https://www.jumpit.co.kr/position/25131,HW/임베디드,C
1106812,[경우시스테크] 어플리케이션 개발자,경우시스테크,"['CUDA', 'C++', 'C', 'OpenCV', 'Embedded Linux', 'DeepLearning', '.NET', 'MachineLearning']",0,5,3,15,서울,금천구,70,2024-06-02 20:34:41.334307,https://www.jumpit.co.kr/position/25860,HW/임베디드,C
1106818,모터 드라이브 펌웨어 개발자,프레스토솔루션,"['C#', 'FW', 'C++', 'C', 'MATLAB']",0,4,2,10,경기,수원시,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/26022,HW/임베디드,C
1106821,[인트로메딕] 의료기기 FW 개발자 (BSP 개발) 정규직 채용,인트로메딕,"['FW', 'C++', 'C', 'Linux']",0,5,3,10,서울,구로구,70,2024-06-02 20:34:44.585826,https://www.jumpit.co.kr/position/25330,HW/임베디드,C
1106824,기술지원 Engineer (대구),에이스웍스코리아,"['C#', 'labview', 'C++', 'C', 'Python']",0,179,0,5,서울,강남구,70,2024-06-02 20:34:45.782798,https://www.jumpit.co.kr/position/23168,HW/임베디드,C
1106828,펌웨어 개발자 경력 정규직 채용,엠투클라우드,"['FW', 'C', 'SW', 'MCU']",0,7,4,10,서울,송파구,70,2024-06-02 20:34:47.971581,https://www.jumpit.co.kr/position/25273,HW/임베디드,C
1106829,[DX솔루션] 임베디드 소프트웨어 개발자 모집(Junior),디엑스솔루션,"['RTOS', 'AI/인공지능', 'C++', 'C', 'Linux', 'SW', 'Embedded Linux', 'Spring Framework', 'Embedded', 'Python']",0,26,0,5,경기,성남시,70,2024-06-02 20:34:47.971581,https://www.jumpit.co.kr/position/25512,HW/임베디드,C
1106836,IoT Embedded FW Engineer 채용,럭키박스솔루션,"['C#', 'RTOS', 'FW', 'C++', 'C', 'Embedded', 'ARM', 'MCU', 'Python']",1,4,5,10,서울,서초구,70,2024-06-02 20:34:51.205879,https://www.jumpit.co.kr/position/26059,HW/임베디드,C
1106840,IoT 디바이스 펌웨어(F/W) 설계엔지니어 주임급,지나인스,"['C#', 'FW', 'Java', 'C++', 'C', 'RF', 'Visual C++', 'MCU', 'Python']",0,5,1,5,경기,부천시,70,2024-06-02 20:34:52.281536,https://www.jumpit.co.kr/position/25693,HW/임베디드,C
1106846,"[whereable.ai] Perception Engineer (Embedded, Senior)",웨어러블에이아이,"['CUDA', 'C++', 'C', 'PyTorch', 'Embedded Linux']",0,12,5,10,경기,광명시,70,2024-06-02 20:34:53.436542,https://www.jumpit.co.kr/position/25423,HW/임베디드,C
1106849,펌웨어 개발자,브이씨,"['FW', 'C++', 'C', 'TCP/IP']",2,67,5,15,서울,강남구,70,2024-06-02 20:34:54.525553,https://www.jumpit.co.kr/position/24404,HW/임베디드,C
1106856,하드웨어 개발자,토페스,"['C#', 'C++', 'C', 'Analog', 'TCP/IP', 'Orcad', 'Python', 'HW']",2,609,5,7,경기,남양주시,70,2024-06-02 20:34:55.628553,https://www.jumpit.co.kr/position/5256,HW/임베디드,C
1106859,OBD-II/차량 CAN 데이터 분석 엔지니어 경력 채용,알티모빌리티,"['FW', 'C++', 'C', 'Network', 'MCU']",1,6,2,5,서울,서초구,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/25144,HW/임베디드,C
1106860,임베디드 소프트웨어(C언어) 개발자(주니어급),에프에스솔루션,"['PyTorch', 'C', 'Linux', 'Embedded', 'TensorFlow']",0,1,3,7,경기,성남시,70,2024-06-02 20:34:56.728561,https://www.jumpit.co.kr/position/25878,HW/임베디드,C
1106861,IoT 회로설계 Engineer 채용,럭키박스솔루션,"['C++', 'C', 'MCU', 'PCB', 'HW', 'Python']",0,1,3,7,서울,서초구,70,2024-06-02 20:34:57.795796,https://www.jumpit.co.kr/position/26048,HW/임베디드,C
1106862,"방위산업분야 제어 소프트웨어(C, 임베디드) 개발자",오토콘테크,"['FW', 'ethernet', 'C++', 'C', 'GUI', 'Embedded', 'MATLAB']",1,250,4,10,경남,창원시,70,2024-06-02 20:34:57.795796,https://www.jumpit.co.kr/position/18059,HW/임베디드,C
1106867,[DX솔루션] 임베디드 소프트웨어 개발자 모집(Senior),디엑스솔루션,"['RTOS', 'AI/인공지능', 'C++', 'C', 'Linux', 'SW', 'Embedded Linux', 'Spring Framework', 'Embedded', 'Python']",0,11,6,20,경기,성남시,70,2024-06-02 20:34:59.971814,https://www.jumpit.co.kr/position/25513,HW/임베디드,C
1106868,PCB 및 펌웨어 설계 (3년 이상),씨드로닉스,"['C++', 'C', 'Embedded', 'MCU', 'PCB', 'Python']",0,11,3,15,서울,강남구,70,2024-06-02 20:35:01.048814,https://www.jumpit.co.kr/position/25356,HW/임베디드,C
1106870,IoT 디바이스 펌웨어(F/W) 설계 엔지니어 대리급,지나인스,"['C#', 'FW', 'Java', 'C++', 'C', 'RF', 'Visual C++', 'MCU', 'Python']",0,5,5,10,경기,부천시,70,2024-06-02 20:35:02.137823,https://www.jumpit.co.kr/position/25692,HW/임베디드,C
1106871,[범진전자] 회로개발,범진전자,"['C++', 'C', 'AudioKit', 'Embedded Linux', 'PCB']",0,4,5,20,경기,수원시,70,2024-06-02 20:35:02.137823,https://www.jumpit.co.kr/position/25814,HW/임베디드,C
1106874,Embedded Middleware 개발자 모집,앤씨앤,"['C++', 'C', 'SW', 'Embedded Linux']",1,2,3,15,경기,성남시,70,2024-06-02 20:35:03.283852,https://www.jumpit.co.kr/position/26041,HW/임베디드,C
1106883,S/W개발 신입 및 경력직원 채용,인텍에프에이,"['Java', 'C++', 'C', 'Python']",2,84,0,10,경기,용인시,70,2024-06-02 20:32:57.136247,https://www.jumpit.co.kr/position/25614,SW/솔루션,C
1106885,[대구] 소프트웨어 개발자 - 인공지능 연구소,모비루스,"['Java', 'C++', 'AI/인공지능', 'C', 'SW', 'Embedded Linux', 'MachineLearning', 'Python']",13,1231,0,10,대구,동구,70,2024-06-02 20:32:58.225423,https://www.jumpit.co.kr/position/17013,SW/솔루션,C
1106886,무선 Edge Device SW 개발,한화비전,"['C++', 'C', 'Embedded Linux']",0,287,2,15,경기,성남시,70,2024-06-02 20:32:59.344434,https://www.jumpit.co.kr/position/23974,SW/솔루션,C
1106887,Reinforcement Learning Engineer,알지에이아이엔씨(RGA Inc.),"['C++', 'C', 'PyTorch', 'Unity', 'Linux', 'ROS', 'DeepLearning', 'Python', 'TensorFlow']",9,345,0,10,서울,서초구,70,2024-06-02 20:33:00.428869,https://www.jumpit.co.kr/position/23562,SW/솔루션,C
