,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
599167,아틀라시안 엔지니어,오픈소스컨설팅,"['Bitbucket', 'Git', 'Linux', 'Apache Tomcat', 'Confluence', 'Jira', 'Jenkins', 'Bamboo', 'NGINX', 'JBoss']",,69,0,0,서울,강남구,50,2025-08-13 00:40:00.977552,https://www.jumpit.co.kr/position/51309731,devops/시스템 엔지니어,Git
599190,웹보안 소프트웨어 개발자,펜타시큐리티,"['Git', 'RDB', 'C++', 'Linux', 'NoSql', 'DB', 'Python', 'WebSocket', 'C']",,49,5,20,서울,영등포구,50,2025-08-13 00:40:19.245254,https://www.jumpit.co.kr/position/51301567,devops/시스템 엔지니어,Git
599195,Windows개발자 (1~5년↓),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,23,1,5,서울,강남구,50,2025-08-13 00:40:23.837043,https://www.jumpit.co.kr/position/51490232,devops/시스템 엔지니어,Git
599199,Windows application 개발자,프라이빗테크놀로지,"['Windows', 'Network', 'C#', 'C++', 'TCP/IP', 'WPF', 'Mfc', 'Git', 'Jira']",,23,10,15,서울,마포구,50,2025-08-13 00:40:26.128330,https://www.jumpit.co.kr/position/51464574,devops/시스템 엔지니어,Git
599209,Windows개발자 (경력 11년↑),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,39,11,20,서울,강남구,50,2025-08-13 00:40:30.669530,https://www.jumpit.co.kr/position/51490400,devops/시스템 엔지니어,Git
599228,제어SW 엔지니어,아이브,"['C++', 'Git', 'ethernet', 'TCP/IP', 'PLC', 'MES']",1.0,62,1,5,서울,서초구,50,2025-08-13 00:40:39.858235,https://www.jumpit.co.kr/position/51362839,devops/시스템 엔지니어,Git
599236,Windows개발자 (경력 6~10년↓),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,17,6,10,서울,강남구,50,2025-08-13 00:40:46.669094,https://www.jumpit.co.kr/position/51490376,devops/시스템 엔지니어,Git
599257,컴플라이언스 리서치 엔지니어,테이텀,"['AWS', 'AZURE', 'Python', 'ISMS', 'GCP', 'AWS IAM', 'GCP IAM', 'AWS CloudTrail', 'AWS Config', 'Git']",,16,3,10,서울,강남구,50,2025-08-13 00:40:59.203197,https://www.jumpit.co.kr/position/51462612,devops/시스템 엔지니어,Git
599277,Soc Design Engineer,아이에이치더블유,"['Git', 'EDA', 'TCP/IP', 'ARM', 'Verilog', 'Embedded', 'HW']",,28,3,20,경기,,50,2025-08-13 00:41:07.203154,https://www.jumpit.co.kr/position/51446242,devops/시스템 엔지니어,Git
599285,SA(System Architect)/React 전문가,FSK L&S,"['React', 'Spring Boot', 'RPA', 'Python', 'AWS', 'GCP', 'REST API', 'Git', 'React Native']",,24,5,10,경기,성남시,50,2025-08-13 00:41:11.760360,https://www.jumpit.co.kr/position/51498144,devops/시스템 엔지니어,Git
599299,머신러닝 연구원/엔지니어,에이아이파크,"['Python', 'PyTorch', 'TensorFlow', 'AZURE', 'Docker', 'Git', 'GitHub']",,0,3,10,서울,마포구,50,2025-08-13 00:41:18.643992,https://www.jumpit.co.kr/position/51475990,devops/시스템 엔지니어,Git
599338,웹보안 소프트웨어 개발자,펜타시큐리티,"['Git', 'RDB', 'C++', 'Linux', 'NoSql', 'DB', 'Python', 'WebSocket', 'C']",,49,5,20,서울,영등포구,50,2025-08-13 00:40:19.245254,https://www.jumpit.co.kr/position/51301567,정보보안 담당자,Git
599342,어플리케이션  개발자 채용,스콥정보통신,"['C', 'C++', 'Linux', 'TCP/IP', 'L2', 'L3', 'L4', 'Go', 'Git', 'Network']",3.0,64,3,15,서울,서초구,50,2025-08-13 00:40:27.261069,https://www.jumpit.co.kr/position/51314358,정보보안 담당자,Git
599346,네트워크 보안 Windows 응용소프트웨어,프라이빗테크놀로지,"['Windows', 'SW', 'C#', 'TCP/IP', 'Network', 'SecureCRT', 'C++', 'WPF', 'Mfc', 'Git']",3.0,63,7,15,서울,마포구,50,2025-08-13 00:40:33.015166,https://www.jumpit.co.kr/position/51353574,정보보안 담당자,Git
599369,보안 솔루션 개발자,제로,"['Windows', 'Python', 'Rust', 'FastAPI', 'Electron', 'Git', 'GitHub']",,24,1,3,서울,송파구,50,2025-08-13 00:41:11.760360,https://www.jumpit.co.kr/position/51498057,정보보안 담당자,Git
599394,Web 개발자 채용,넥서스커뮤니티,"['AWS', 'MySQL', 'Java', 'Spring Boot', 'MariaDB', 'Git', 'React', 'GCP', 'AZURE', 'Docker']",1.0,186,5,15,서울,,50,2025-08-13 00:39:57.547408,https://www.jumpit.co.kr/position/51384398,개발 PM,Git
599396,SW 개발자 채용 (FrontEnd),쓰리아이,"['Git', 'React.js Boilerplate', 'Vue.js', 'JavaScript', 'TypeScript', 'OneSaas']",3.0,138,4,20,서울,강남구,50,2025-08-13 00:39:58.705653,https://www.jumpit.co.kr/position/51304713,개발 PM,Git
599398,풀스택 개발자,데이터드리븐,"['Django', 'Python', 'React', 'Git', 'TypeScript', 'Kubernetes', 'Docker', 'Vite', 'Next.js', 'Chakra UI']",4.0,255,1,10,서울,관악구,50,2025-08-13 00:40:00.977552,https://www.jumpit.co.kr/position/51331846,개발 PM,Git
599399,AI 서비스 개발 팀장 채용,여기어때투어,"['AWS', 'AZURE', 'C++', 'Docker', 'Git', 'Java', 'Keras', 'Kotlin', 'Kubernetes', 'Python']",,128,7,20,서울,종로구,50,2025-08-13 00:40:13.534417,https://www.jumpit.co.kr/position/51375299,개발 PM,Git
599408,개발자,베스텔라랩,"['Python', 'Spring Boot', 'AWS', 'Git', 'ROS', 'SQL', 'C', 'C++', 'Linux', 'SW']",1.0,73,5,14,경기,안양시,50,2025-08-13 00:40:31.812404,https://www.jumpit.co.kr/position/51348992,개발 PM,Git
599412,개발자 PM 경력 채용,퍼플아카데미,"['REST API', 'Git', 'Jira', 'Confluence', 'Notion', 'Figma', 'SQL']",,88,3,10,서울,양천구,50,2025-08-13 00:40:34.168549,https://www.jumpit.co.kr/position/51314874,개발 PM,Git
599417,브랜드 자사몰 웹 개발 PM/PO,(주)블루엘리펀트,"['React', 'Node.js', 'Git', 'Jira', 'Slack']",,50,3,5,서울,성동구,50,2025-08-13 00:40:39.858235,https://www.jumpit.co.kr/position/51448496,개발 PM,Git
599447,반도체 회로 설계 개발자 (신입),블루닷,"['Python', 'Git', 'AWS', 'GitHub', 'Spring Framework']",,186,0,0,서울,강남구,50,2025-08-13 00:40:15.827955,https://www.jumpit.co.kr/position/51300550,HW/임베디드,Git
599482,천문팀 응용소프트웨어 개발,레인보우로보틱스,"['Linux', 'C++', 'C', 'Embedded', 'Docker', 'Windows', 'Git', 'Network', 'OpenCV', 'Python']",,70,2,10,대전,유성구,50,2025-08-13 00:40:38.711416,https://www.jumpit.co.kr/position/51384717,HW/임베디드,Git
599503,기업부설연구소 모터제어 및 로봇 제어,레인보우로보틱스,"['C', 'C++', 'Embedded', 'Linux', 'FPGA', 'Docker', 'Windows', 'Python', 'Network', 'Git']",,69,6,20,대전,유성구,50,2025-08-13 00:40:47.809317,https://www.jumpit.co.kr/position/51384652,HW/임베디드,Git
599518,디지털헬스케어 플랫폼임베디드 개발자,엑소시스템즈,"['C', 'C++', 'Embedded', 'Linux', 'FPGA', 'Docker', 'Python', 'Windows', 'Network', 'Git']",1.0,48,3,10,경기,,50,2025-08-13 00:40:54.652200,https://www.jumpit.co.kr/position/51393597,HW/임베디드,Git
599541,하드웨어 엔지니어 주니어급,혜연전자,"['MCU', 'C++', 'Git', 'Zephyr', 'C']",,40,1,3,인천,서구,50,2025-08-13 00:41:01.476198,https://www.jumpit.co.kr/position/51397550,HW/임베디드,Git
599542,Design Verification Engineer/분당R&D,아이디어스투실리콘,"['TCP/IP', 'ASIC', 'Verilog', 'Perl', 'FPGA', 'ethernet', 'Linux', 'Git', 'C']",,21,5,20,경기,성남시,50,2025-08-13 00:41:01.476198,https://www.jumpit.co.kr/position/51486430,HW/임베디드,Git
599543,Design Verification Engineer/분당R&D,아이디어스투실리콘,"['TCP/IP', 'ASIC', 'Verilog', 'Perl', 'FPGA', 'ethernet', 'Linux', 'Git', 'C']",,21,5,20,경기,성남시,50,2025-08-13 00:41:02.634939,https://www.jumpit.co.kr/position/51486430,HW/임베디드,Git
599546,반도체 회로 설계 개발자 (경력),블루닷,"['Python', 'GitHub', 'Git', 'Spring Framework', 'AWS']",,63,3,12,서울,강남구,50,2025-08-13 00:41:03.784959,https://www.jumpit.co.kr/position/51300752,HW/임베디드,Git
599551,하드웨어 엔지니어 시니어급,혜연전자,"['MCU', 'C++', 'Git', 'Zephyr', 'C']",,41,5,7,인천,서구,50,2025-08-13 00:41:04.912515,https://www.jumpit.co.kr/position/51397600,HW/임베디드,Git
599552,펌웨어 개발자 경력직 채용,에프엘이에스,"['C++', 'VHDL', 'Python', 'MATLAB', 'Git', 'FW']",,26,2,5,대전,유성구,50,2025-08-13 00:41:06.068025,https://www.jumpit.co.kr/position/51383786,HW/임베디드,Git
599576,SoC Implementation Engineer(7년↑),세미파이브,"['Shell', 'Python', 'Perl', 'Git', 'HW']",,50,7,15,경기,성남시,50,2025-08-13 00:41:12.908386,https://www.jumpit.co.kr/position/51336585,HW/임베디드,Git
599579,"윈도우 제어, 임베디드 시스템 개발자 모집",네일톡톡,"['C++', 'Dart', 'Git', 'Jira', 'TCP/IP']",,29,3,20,경기,안양시,50,2025-08-13 00:41:14.038437,https://www.jumpit.co.kr/position/51476399,HW/임베디드,Git
599591,Design Verification Engineer/대구,아이디어스투실리콘,"['TCP/IP', 'ASIC', 'Verilog', 'Perl', 'FPGA', 'ethernet', 'Linux', 'Git', 'C']",,19,5,20,대구,북구,50,2025-08-13 00:41:16.326943,https://www.jumpit.co.kr/position/51486109,HW/임베디드,Git
599628,SoC Implementation Engineer(4~6년),세미파이브,"['Shell', 'Python', 'Perl', 'Git', 'HW']",,43,4,6,경기,성남시,50,2025-08-13 00:41:26.579712,https://www.jumpit.co.kr/position/51336469,HW/임베디드,Git
599647,Linux System Engineer,모빌린트,"['C', 'C++', 'Linux', 'DeepLearning', 'MachineLearning', 'Embedded', 'Git']",,0,3,10,서울,강남구,50,2025-08-13 00:41:32.262262,https://www.jumpit.co.kr/position/51541523,HW/임베디드,Git
599649,C++ 소프트웨어 개발자(신입),펜타시큐리티,"['C++', 'C', 'DB', 'RDB', 'Python', 'NoSql', 'Linux', 'WebSocket', 'Git', 'Firewall']",3.0,259,0,0,서울,영등포구,50,2025-08-13 00:39:55.263276,https://www.jumpit.co.kr/position/51301600,SW/솔루션,Git
599653,SW 개발자 채용 (FrontEnd),쓰리아이,"['Git', 'React.js Boilerplate', 'Vue.js', 'JavaScript', 'TypeScript', 'OneSaas']",3.0,138,4,20,서울,강남구,50,2025-08-13 00:39:58.705653,https://www.jumpit.co.kr/position/51304713,SW/솔루션,Git
599666,Solution Engineer 신입,에이아이트릭스,"['Git', 'Linux', 'Python', 'Docker Compose', 'Jira']",4.0,213,0,0,서울,강남구,50,2025-08-13 00:40:04.378737,https://www.jumpit.co.kr/position/51337639,SW/솔루션,Git
599670,컴퓨터비전 엔지니어 채용,쉬모스랩,"['Docker', 'Linux', 'Git', 'gRPC', 'SQL', 'Kubernetes', 'TensorFlow', 'PostgreSQL', 'Python', 'Azure DevOps']",3.0,87,2,7,서울,강남구,50,2025-08-13 00:40:07.754805,https://www.jumpit.co.kr/position/51334624,SW/솔루션,Git
599677,[강남역 병의원] 홈페이지 개발자 채용,네오커스,"['Laravel', 'PHP', 'MariaDB', 'HTML5', 'JavaScript', 'Git', 'React.js Boilerplate']",,32,1,10,서울,강남구,50,2025-08-13 00:40:10.051252,https://www.jumpit.co.kr/position/51447270,SW/솔루션,Git
599689,Entry-Level Software Engineer,두나미스아트테크놀로지스,"['Python', 'AWS', 'Docker', 'FastAPI', 'Flask', 'React', 'PostgreSQL', 'Redis', 'Linux', 'Git']",,79,0,0,서울,강남구,50,2025-08-13 00:40:15.827955,https://www.jumpit.co.kr/position/51309701,SW/솔루션,Git
599690,Vision AI 엔지니어 채용,한국딥러닝,"['Docker', 'PyTorch', 'Git', 'Jira']",,58,1,6,서울,서초구,50,2025-08-13 00:40:15.827955,https://www.jumpit.co.kr/position/51451988,SW/솔루션,Git
599694,C# 개발자,코보시스,"['C#', 'WPF', 'Git', '.NET', 'SW']",3.0,62,3,10,서울,송파구,50,2025-08-13 00:40:16.984825,https://www.jumpit.co.kr/position/51440610,SW/솔루션,Git
599701,Vision System SW Junior 개발자,아이브,"['C', 'C++', 'Git', 'JavaScript', 'Python']",2.0,101,1,5,서울,서초구,50,2025-08-13 00:40:20.393841,https://www.jumpit.co.kr/position/51363088,SW/솔루션,Git
599708,Solution Engineer 경력,에이아이트릭스,"['Git', 'Linux', 'Python', 'Docker Compose', 'Jira']",1.0,49,1,7,서울,강남구,50,2025-08-13 00:40:22.701363,https://www.jumpit.co.kr/position/51338451,SW/솔루션,Git
599716,Windows개발자 (1~5년↓),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,23,1,5,서울,강남구,50,2025-08-13 00:40:23.837043,https://www.jumpit.co.kr/position/51490232,SW/솔루션,Git
599719,솔루션 개발자,메디트,"['C++', 'Qt', 'macOS', 'Windows', 'WebSocket', 'REST API', 'Git', 'CMake', 'TCP/IP']",3.0,62,3,15,서울,영등포구,50,2025-08-13 00:40:24.985156,https://www.jumpit.co.kr/position/51333889,SW/솔루션,Git
599723,어플리케이션  개발자 채용,스콥정보통신,"['C', 'C++', 'Linux', 'TCP/IP', 'L2', 'L3', 'L4', 'Go', 'Git', 'Network']",3.0,64,3,15,서울,서초구,50,2025-08-13 00:40:27.261069,https://www.jumpit.co.kr/position/51314358,SW/솔루션,Git
599731,Windows개발자 (경력 11년↑),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,39,11,20,서울,강남구,50,2025-08-13 00:40:30.669530,https://www.jumpit.co.kr/position/51490400,SW/솔루션,Git
599735,개발자,베스텔라랩,"['Python', 'Spring Boot', 'AWS', 'Git', 'ROS', 'SQL', 'C', 'C++', 'Linux', 'SW']",1.0,73,5,14,경기,안양시,50,2025-08-13 00:40:31.812404,https://www.jumpit.co.kr/position/51348992,SW/솔루션,Git
599738,자율주행 연구원(전문연구요원가능),베스텔라랩,"['Python', 'Spring Framework', 'AWS', 'Git', 'iOS', 'ROS', 'R', 'SQL', 'C++', 'Embedded']",,61,2,15,경기,안양시,50,2025-08-13 00:40:31.812404,https://www.jumpit.co.kr/position/51348905,SW/솔루션,Git
599755,Application SW Engineer,씨메스,"['JavaScript', 'Python', 'Ubuntu', 'Docker', 'CMake', 'Qt', 'Git', 'GitLab']",,32,3,10,서울,강남구,50,2025-08-13 00:40:37.578479,https://www.jumpit.co.kr/position/51449993,SW/솔루션,Git
599759,천문팀 응용소프트웨어 개발,레인보우로보틱스,"['Linux', 'C++', 'C', 'Embedded', 'Docker', 'Windows', 'Git', 'Network', 'OpenCV', 'Python']",,70,2,10,대전,유성구,50,2025-08-13 00:40:38.711416,https://www.jumpit.co.kr/position/51384717,SW/솔루션,Git
599766,제어SW 엔지니어,아이브,"['C++', 'Git', 'ethernet', 'TCP/IP', 'PLC', 'MES']",1.0,62,1,5,서울,서초구,50,2025-08-13 00:40:39.858235,https://www.jumpit.co.kr/position/51362839,SW/솔루션,Git
599767,AI 센트릭 데이터 엔지니어 채용,한국딥러닝,"['Git', 'Jira', 'Python']",1.0,35,3,10,서울,서초구,50,2025-08-13 00:40:40.995045,https://www.jumpit.co.kr/position/51451915,SW/솔루션,Git
599769,스마트팩토리 로봇관제 S/W 개발자,인아텍앤코포,"['MES', 'C#', 'Java', 'MQTT', 'REST API', 'gRPC', 'Python', 'JavaScript', 'Git', 'Spring Boot']",,31,1,5,인천,,50,2025-08-13 00:40:40.995045,https://www.jumpit.co.kr/position/51490172,SW/솔루션,Git
599785,Windows개발자 (경력 6~10년↓),페이타랩,"['WPF', 'C#', 'Visual Studio', 'C++', '.NET', 'Git', 'Slack', 'Windows']",,17,6,10,서울,강남구,50,2025-08-13 00:40:46.669094,https://www.jumpit.co.kr/position/51490376,SW/솔루션,Git
599789,스마트팩토리 자율주행로봇 S/W개발,인아텍앤코포,"['ROS', 'C++', 'Python', 'AI/인공지능', 'Linux', 'Git', 'OpenCV', 'Embedded']",,27,1,5,인천,,50,2025-08-13 00:40:46.669094,https://www.jumpit.co.kr/position/51490165,SW/솔루션,Git
599794,기업부설연구소 모터제어 및 로봇 제어,레인보우로보틱스,"['C', 'C++', 'Embedded', 'Linux', 'FPGA', 'Docker', 'Windows', 'Python', 'Network', 'Git']",,69,6,20,대전,유성구,50,2025-08-13 00:40:47.809317,https://www.jumpit.co.kr/position/51384652,SW/솔루션,Git
599824,디지털헬스케어 플랫폼임베디드 개발자,엑소시스템즈,"['C', 'C++', 'Embedded', 'Linux', 'FPGA', 'Docker', 'Python', 'Windows', 'Network', 'Git']",1.0,48,3,10,경기,,50,2025-08-13 00:40:54.652200,https://www.jumpit.co.kr/position/51393597,SW/솔루션,Git
599854,리눅스 네트워크 프로그래머,노아시스템즈,"['Linux', 'Utm', 'C', 'TCP/IP', 'Git', 'C++']",,44,5,10,서울,성동구,50,2025-08-13 00:41:03.784959,https://www.jumpit.co.kr/position/51391757,SW/솔루션,Git
599855,반도체 회로 설계 개발자 (경력),블루닷,"['Python', 'GitHub', 'Git', 'Spring Framework', 'AWS']",,63,3,12,서울,강남구,50,2025-08-13 00:41:03.784959,https://www.jumpit.co.kr/position/51300752,SW/솔루션,Git
599858,Cloud 개발자 모집 (백엔드/DevOps),파이오링크,"['Linux', 'Python', 'C', 'Golang', 'NetBeans IDE', 'OpenStack', 'Kubernetes', 'GitHub', 'Git', 'Jenkins']",,23,1,7,서울,금천구,50,2025-08-13 00:41:04.912515,https://www.jumpit.co.kr/position/51499010,SW/솔루션,Git
599883,보안 솔루션 개발자,제로,"['Windows', 'Python', 'Rust', 'FastAPI', 'Electron', 'Git', 'GitHub']",,24,1,3,서울,송파구,50,2025-08-13 00:41:11.760360,https://www.jumpit.co.kr/position/51498057,SW/솔루션,Git
599884,자율주행 경로생성 SW 엔지니어,에이스웍스코리아,"['C++', 'Python', 'Linear', 'Git']",,15,3,15,서울,강남구,50,2025-08-13 00:41:11.760360,https://www.jumpit.co.kr/position/51506873,SW/솔루션,Git
599885,Cloud 경력 개발자모집(백엔드/DevOps),파이오링크,"['Linux', 'Python', 'C', 'Golang', 'NetBeans IDE', 'OpenStack', 'Kubernetes', 'GitHub', 'Git', 'Jenkins']",,21,1,2,서울,금천구,50,2025-08-13 00:41:12.908386,https://www.jumpit.co.kr/position/51498976,SW/솔루션,Git
599890,로봇제어Engineer:Senior(과장-부장),리브스메드,"['C++', 'Python', 'Git', 'Notion', 'Jira', 'C', 'MATLAB', 'SW']",,23,7,18,경기,성남시,50,2025-08-13 00:41:14.038437,https://www.jumpit.co.kr/position/51473291,SW/솔루션,Git
599910,GNSS 소프트웨어 개발,이투비비,"['Python', 'MCU', 'Git']",,22,3,5,서울,금천구,50,2025-08-13 00:41:17.515818,https://www.jumpit.co.kr/position/51494843,SW/솔루션,Git
599937,S/W Engineer-SLAM [전문연구요원가능],토르드라이브,"['C++', 'Linux', 'Docker', 'Git', 'C', 'C#', 'Deta Cloud', 'ROS', 'GitHub']",,27,3,10,서울,영등포구,50,2025-08-13 00:41:23.168396,https://www.jumpit.co.kr/position/51474120,SW/솔루션,Git
599975,로봇제어Engineer:Senior[박사급],리브스메드,"['C++', 'Python', 'Git', 'Notion', 'Jira', 'C', 'MATLAB', 'SW']",,15,7,18,경기,성남시,50,2025-08-13 00:41:29.986420,https://www.jumpit.co.kr/position/51473258,SW/솔루션,Git
599979,ADC(L4-L7 스위치) 애플리케이션 개발,파이오링크,"['Linux', 'Python', 'C', 'Git', 'L4', 'L7', 'React', 'C++', 'Docker']",,0,2,10,서울,금천구,50,2025-08-13 00:41:31.125960,https://www.jumpit.co.kr/position/51540914,SW/솔루션,Git
599981,B2B EMR 솔루션 개발자 경력,인투씨엔에스,"['Delphi', 'Git', 'REST API']",,5,2,10,경기,용인시,50,2025-08-13 00:41:31.125960,https://www.jumpit.co.kr/position/51526377,SW/솔루션,Git
599995,프론트엔드 개발자(5년 이상),에이아이파크,"['JavaScript', 'TypeScript', 'HTML5', 'TailwindCSS', 'React', 'Vercel', 'Git', 'GitHub']",,0,5,10,서울,마포구,50,2025-08-13 00:41:25.460211,https://www.jumpit.co.kr/position/51475976,웹퍼블리셔,Git
600017,Web3 데이터 애널리스트,팀블랙버드,"['Blockchain', 'Git', 'SQL', 'Python', 'Matplotlib', 'Jupyter', 'ethernet', 'GraphQL', 'Google BigQuery']",,29,3,10,서울,강남구,50,2025-08-13 00:40:47.809317,https://www.jumpit.co.kr/position/51449500,블록체인,Git
600026,머신러닝 연구원/엔지니어,에이아이파크,"['Python', 'PyTorch', 'TensorFlow', 'AZURE', 'Docker', 'Git', 'GitHub']",,0,3,10,서울,마포구,50,2025-08-13 00:41:18.643992,https://www.jumpit.co.kr/position/51475990,블록체인,Git
600042,아틀라시안 엔지니어,오픈소스컨설팅,"['Bitbucket', 'Git', 'Linux', 'Apache Tomcat', 'Confluence', 'Jira', 'Jenkins', 'Bamboo', 'NGINX', 'JBoss']",,69,0,0,서울,강남구,50,2025-08-13 00:40:00.977552,https://www.jumpit.co.kr/position/51309731,기술지원,Git
600046,[강남역 병의원] 홈페이지 개발자 채용,네오커스,"['Laravel', 'PHP', 'MariaDB', 'HTML5', 'JavaScript', 'Git', 'React.js Boilerplate']",,32,1,10,서울,강남구,50,2025-08-13 00:40:10.051252,https://www.jumpit.co.kr/position/51447270,기술지원,Git
600071,네트워크 보안 Windows 응용소프트웨어,프라이빗테크놀로지,"['Windows', 'SW', 'C#', 'TCP/IP', 'Network', 'SecureCRT', 'C++', 'WPF', 'Mfc', 'Git']",3.0,63,7,15,서울,마포구,50,2025-08-13 00:40:33.015166,https://www.jumpit.co.kr/position/51353574,기술지원,Git
600077,제어SW 엔지니어,아이브,"['C++', 'Git', 'ethernet', 'TCP/IP', 'PLC', 'MES']",1.0,62,1,5,서울,서초구,50,2025-08-13 00:40:39.858235,https://www.jumpit.co.kr/position/51362839,기술지원,Git
600081,자연어처리 엔지니어 채용,쉬모스랩,"['SQL', 'PostgreSQL', 'Python', 'Azure DevOps', 'Git', 'Linux', 'AI/인공지능', 'Docker', 'Kubernetes', 'REST API']",,44,2,7,서울,강남구,50,2025-08-13 00:40:42.128403,https://www.jumpit.co.kr/position/51334568,기술지원,Git
600093,Server팀 Frontend 개발 및 유지보수,지니언스,"['HTML5', 'CSS 3', 'JavaScript', 'React', 'Next.js', 'AngularJS', 'Spark Framework', 'Git', 'Webpack']",,7,10,20,경기,안양시,50,2025-08-13 00:40:52.354528,https://www.jumpit.co.kr/position/51523800,기술지원,Git
600100,IDT실_기술(Tech)통역 (대리~과장),리만코리아,"['Java', 'Spring Framework', 'Spring Boot', 'QueryDSL', 'JUnit', 'Amazon Aurora', 'Git', 'Gradle']",,19,5,12,서울,강남구,50,2025-08-13 00:40:56.951769,https://www.jumpit.co.kr/position/51508717,기술지원,Git
600133,프론트엔드 및 앱 개발자 채용 (iOS),아타드,"['Oracle', 'Next.js', 'React Native', 'TypeScript', 'Java', 'Objective-C', 'Amazon EC2', 'Git', 'React']",,146,1,3,서울,송파구,50,2025-08-13 00:39:59.848592,https://www.jumpit.co.kr/position/51461703,iOS 개발자,Git
600134,iOS개발자 [신입],리비바이오,"['iOS', 'Swift', 'Git']",2.0,113,0,0,서울,강남구,50,2025-08-13 00:39:59.848592,https://www.jumpit.co.kr/position/51450259,iOS 개발자,Git
600138,모바일 애플리케이션 개발,모빌리티네트웍스,"['Android OS', 'iOS', 'Kotlin', 'Jira', 'Git', 'Confluence', 'Swift']",1.0,248,10,20,경기,안양시,50,2025-08-13 00:40:06.620952,https://www.jumpit.co.kr/position/51338102,iOS 개발자,Git
600142,iOS개발자 [경력],리비바이오,"['iOS', 'Swift', 'Git']",1.0,54,1,3,서울,강남구,50,2025-08-13 00:40:19.245254,https://www.jumpit.co.kr/position/51450384,iOS 개발자,Git
600143,[중급] Mobile(iOS) 채용,글로벌머니익스프레스,"['iOS', 'Swift', 'SwiftUI', 'Flutter', 'Git']",,76,5,10,서울,영등포구,50,2025-08-13 00:40:21.557010,https://www.jumpit.co.kr/position/51427326,iOS 개발자,Git
600144,Flutter 개발자,코보시스,"['Flutter', 'Android OS', 'iOS', 'Dart', 'Git', 'React', 'Vue.js', 'Jira']",2.0,88,3,10,서울,송파구,50,2025-08-13 00:40:23.837043,https://www.jumpit.co.kr/position/51440591,iOS 개발자,Git
600147,iOS개발자 [산업기능요원],리비바이오,"['iOS', 'Swift', 'Git']",,35,0,0,서울,강남구,50,2025-08-13 00:40:39.858235,https://www.jumpit.co.kr/position/51450413,iOS 개발자,Git
600150,iOS 앱 개발자(경력 5~10년),디어유,"['Git', 'Objective-C', 'Swift', 'SQLite', 'REST API', 'iOS']",,7,5,10,서울,강남구,50,2025-08-13 00:41:12.908386,https://www.jumpit.co.kr/position/51511836,iOS 개발자,Git
600169,SW 개발자 채용 (FrontEnd),쓰리아이,"['Git', 'React.js Boilerplate', 'Vue.js', 'JavaScript', 'TypeScript', 'OneSaas']",3.0,138,4,20,서울,강남구,50,2025-08-13 00:39:58.705653,https://www.jumpit.co.kr/position/51304713,프론트엔드 개발자,React.js Boilerplate
600242,웹 프론트엔드 리드 개발자 채용,베리챗,"['React', 'Vue.js', 'React.js Boilerplate', 'AngularJS', 'REST API', 'WebSocket', 'Git']",,43,5,10,서울,강남구,50,2025-08-13 00:40:30.669530,https://www.jumpit.co.kr/position/51489459,프론트엔드 개발자,React.js Boilerplate
600271,프론트엔드 개발자 경력,에프엘이에스,"['Node.js', 'Java', 'AWS', 'React.js Boilerplate']",,20,2,5,대전,유성구,50,2025-08-13 00:40:54.652200,https://www.jumpit.co.kr/position/51459381,프론트엔드 개발자,React.js Boilerplate
600927,SW 개발자 채용 (FrontEnd),쓰리아이,"['Git', 'React.js Boilerplate', 'Vue.js', 'JavaScript', 'TypeScript', 'OneSaas']",3.0,138,4,20,서울,강남구,50,2025-08-13 00:39:58.705653,https://www.jumpit.co.kr/position/51304713,개발 PM,React.js Boilerplate
601184,SW 개발자 채용 (FrontEnd),쓰리아이,"['Git', 'React.js Boilerplate', 'Vue.js', 'JavaScript', 'TypeScript', 'OneSaas']",3.0,138,4,20,서울,강남구,50,2025-08-13 00:39:58.705653,https://www.jumpit.co.kr/position/51304713,SW/솔루션,React.js Boilerplate
601208,[강남역 병의원] 홈페이지 개발자 채용,네오커스,"['Laravel', 'PHP', 'MariaDB', 'HTML5', 'JavaScript', 'Git', 'React.js Boilerplate']",,32,1,10,서울,강남구,50,2025-08-13 00:40:10.051252,https://www.jumpit.co.kr/position/51447270,SW/솔루션,React.js Boilerplate
601577,[강남역 병의원] 홈페이지 개발자 채용,네오커스,"['Laravel', 'PHP', 'MariaDB', 'HTML5', 'JavaScript', 'Git', 'React.js Boilerplate']",,32,1,10,서울,강남구,50,2025-08-13 00:40:10.051252,https://www.jumpit.co.kr/position/51447270,기술지원,React.js Boilerplate
