,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
983863,출입통제시스템 개발자 (.NET Front/Back End 개발자),씨유박스,"['C#', 'ASP.NET Core', 'HTML5', '.NET', 'ASP.NET', 'Bootstrap', 'ES6', 'MariaDB', 'Blazor', 'MSSQL']",5,149,5,10,서울,강남구,70,2024-07-06 19:50:38.953570,https://www.jumpit.co.kr/position/26536,서버/백엔드 개발자,HTML5
983876,"백엔드 개발자(Python, Django)",테일크루,"['CSS 3', 'jQuery', 'Django', 'Django REST framework', 'HTML5', 'JavaScript', 'Python']",6,266,1,10,경기,성남시,70,2024-07-06 19:50:41.086603,https://www.jumpit.co.kr/position/26841,서버/백엔드 개발자,HTML5
983909,Cloud Back-End 개발자(시니어),이우소프트,"['TypeScript', 'CSS 3', 'PostgreSQL', 'MySQL', 'HTML5', 'Node.js', 'Mocha', 'NestJS', 'ExpressJS', 'Jest']",5,242,5,10,경기,화성시,70,2024-07-06 19:50:49.639583,https://www.jumpit.co.kr/position/24758,서버/백엔드 개발자,HTML5
983934,JAVA 경력직 채용,새임,"['Java', 'jQuery', 'JSP', 'JavaScript', 'HTML5', 'MySQL', 'MariaDB', 'PHP', 'Spring', 'React']",3,184,2,6,서울,마포구,70,2024-07-06 19:50:57.149139,https://www.jumpit.co.kr/position/27452,서버/백엔드 개발자,HTML5
984041,웹 백엔드 개발,시정,"['JavaScript', 'HTML5', 'PHP']",2,124,0,10,대전,유성구,70,2024-07-06 19:51:27.038169,https://www.jumpit.co.kr/position/26901,서버/백엔드 개발자,HTML5
984186,프론트 개발자 신입(주니어),위볼린,"['TypeScript', 'CSS 3', 'Git', 'PM2', 'HTML5', 'JavaScript', 'Node.js', 'Next.js', 'React', 'Webpack']",40,854,0,2,서울,성동구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/27457,프론트엔드 개발자,HTML5
984187,프론트엔드 개발자,플라잉닥터,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'Nuxt.js', 'Bootstrap', 'Flutter']",68,2947,0,7,경기,고양시,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/24822,프론트엔드 개발자,HTML5
984188,프론트엔드 신입 및 경력,라온로드,"['WebGL', 'Vue.js', 'CSS 3', 'AngularJS', 'JavaScript', 'HTML5', 'ES6', 'React', 'three.js']",20,718,0,10,경기,성남시,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/26727,프론트엔드 개발자,HTML5
984189,프론트엔드(React) 개발자,씨유박스,"['CSS 3', 'HTML5', 'JavaScript', 'ES6', 'React']",15,360,2,10,서울,강남구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/26636,프론트엔드 개발자,HTML5
984190,에이전시 프론트엔드 개발자 채용 [강남구],모멘티,"['CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'Bootstrap', 'Flutter', 'React Native', 'iOS', 'React', 'Android OS']",9,378,0,5,서울,강남구,70,2024-07-06 19:50:14.377922,https://www.jumpit.co.kr/position/27264,프론트엔드 개발자,HTML5
984191,AI 물류 스타트업 프론트엔드 개발자,아로아랩스,"['Vue.js', 'CSS 3', 'Visual Studio Code', 'vuex', 'GitHub', 'JavaScript', 'HTML5', 'axios']",21,781,1,10,서울,마포구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/24667,프론트엔드 개발자,HTML5
984192,신입/경력 개발자 모집(백엔드/프론트엔드),코드넛,"['TypeScript', 'CSS 3', 'MySQL', 'HTML5', 'JavaScript', 'MariaDB', 'Node.js', 'Oracle', 'AWS', 'NestJS']",46,1089,0,10,서울,강남구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/27540,프론트엔드 개발자,HTML5
984193,React Native 프론트엔드 개발자,아이쿠카,"['Java', 'CSS 3', 'JavaScript', 'HTML5', 'React Native', 'React']",19,724,3,15,서울,마포구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/23326,프론트엔드 개발자,HTML5
984194,"프론트엔드(HTML5,TailwindCCS), 백엔드(Node.js,SvelteKit) 개발자 채용",아이니어,"['C++', 'Qt', 'TailwindCSS', 'HTML5', 'SQLite', 'Node.js', 'Svelte', 'WebSocket']",54,2937,0,10,경기,군포시,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/23290,프론트엔드 개발자,HTML5
984196,피아스페이스(주) 프론트엔드 개발자 채용,피아스페이스,"['TypeScript', 'REST API', 'CSS 3', 'Git', 'SCSS', 'TailwindCSS', 'JavaScript', 'HTML5', 'Svelte']",43,1283,0,5,서울,서초구,70,2024-07-06 19:50:15.436586,https://www.jumpit.co.kr/position/26579,프론트엔드 개발자,HTML5
984197,프론트엔드 개발,피어테크,"['CSS 3', 'Vue.js', 'Blockchain', 'HTML5', 'React']",161,5967,1,5,서울,강남구,70,2024-07-06 19:50:16.508628,https://www.jumpit.co.kr/position/7219,프론트엔드 개발자,HTML5
984198,[UI/UX] 프로덕트 담당자(프론트엔드) 주니어급 채용,아이엔지스토리,"['CSS 3', 'jQuery', 'Git', 'Figma', 'JavaScript', 'HTML5', 'Sketch', 'GUI', 'Zeplin', 'React']",4,310,0,1,서울,서초구,70,2024-07-06 19:50:16.508628,https://www.jumpit.co.kr/position/28038,프론트엔드 개발자,HTML5
984204,프론트엔드 개발자,럭스로보,"['TypeScript', 'REST API', 'HTML5', 'JavaScript', 'React']",5,232,2,6,서울,서초구,70,2024-07-06 19:50:17.585597,https://www.jumpit.co.kr/position/26662,프론트엔드 개발자,HTML5
984205,[빗썸] 퍼블리셔,빗썸코리아,"['TypeScript', 'CSS 3', 'Git', 'JavaScript', 'HTML5', 'PHP', 'React']",31,852,3,6,서울,강남구,70,2024-07-06 19:50:17.585597,https://www.jumpit.co.kr/position/25050,프론트엔드 개발자,HTML5
984206,웹 프론트엔드 개발자,전능아이티,"['CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'Next.js', 'React']",33,1232,2,9,서울,서초구,70,2024-07-06 19:50:17.585597,https://www.jumpit.co.kr/position/21086,프론트엔드 개발자,HTML5
984208,[당신의영양제] 프론트엔드 개발자(React or Next.js) 채용,하우투약,"['Vue.js', 'Redux', 'JavaScript', 'HTML5', 'Recoil', 'React Native', 'Next.js', 'React', 'Angular 2']",10,129,1,7,서울,강남구,70,2024-07-06 19:50:18.656192,https://www.jumpit.co.kr/position/27762,프론트엔드 개발자,HTML5
984210,Frontend 개발자,수퍼빈,"['TypeScript', 'CSS 3', 'Git', 'HTML5', 'JavaScript', 'Next.js', 'React', 'Jira']",77,2248,2,5,경기,성남시,70,2024-07-06 19:50:18.656192,https://www.jumpit.co.kr/position/21248,프론트엔드 개발자,HTML5
984212,[클래스유] 프론트엔드 개발자,클래스유,"['CSS 3', 'Git', 'GitHub', 'JavaScript', 'HTML5', 'Next.js', 'React']",27,478,1,7,서울,중구,70,2024-07-06 19:50:19.725825,https://www.jumpit.co.kr/position/26472,프론트엔드 개발자,HTML5
984213,React 프론트엔드 개발자 모집,씨케이브릿지,"['Java', 'JavaScript', 'HTML5', 'MySQL', 'Spring', 'React', 'Python']",8,537,2,10,부산,연제구,70,2024-07-06 19:50:19.725825,https://www.jumpit.co.kr/position/25185,프론트엔드 개발자,HTML5
984214,개발본부 프론트엔드(Front-end) 개발자,유진로봇,"['Vue.js', 'CSS 3', 'HTML5', 'JavaScript', 'React', 'Angular 2']",12,375,3,10,인천,연수구,70,2024-07-06 19:50:19.725825,https://www.jumpit.co.kr/position/25127,프론트엔드 개발자,HTML5
984215,프론트 Web 개발자 (2년 이상),아이엠에스모빌리티,"['CSS 3', 'JavaScript', 'HTML5', 'React.js Boilerplate', 'Node.js', 'React Native', 'Webpack', 'AWS', 'React']",43,1470,2,5,서울,광진구,70,2024-07-06 19:50:19.725825,https://www.jumpit.co.kr/position/18662,프론트엔드 개발자,HTML5
984222,Cloud Front-End 개발자(주니어),이우소프트,"['TypeScript', 'Vue.js', 'CSS 3', 'Redux', 'HTML5', 'JavaScript', 'ES6', 'Node.js']",20,743,2,5,경기,화성시,70,2024-07-06 19:50:22.920437,https://www.jumpit.co.kr/position/24757,프론트엔드 개발자,HTML5
984223,E커머스 솔루션 프론트엔드 개발자 채용,펫박스,"['REST API', 'Vue.js', 'CSS 3', 'HTML5', 'axios', 'React Native', 'React']",5,171,5,10,서울,마포구,70,2024-07-06 19:50:22.920437,https://www.jumpit.co.kr/position/26486,프론트엔드 개발자,HTML5
984224,[병역특례] 프론트엔드 개발 산업기능요원 모집,넛지헬스케어,"['REST API', 'Java', 'CSS 3', 'JavaScript', 'HTML5', 'GraphQL', 'React', 'SQL']",1,203,0,2,서울,강남구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/26867,프론트엔드 개발자,HTML5
984228,[Blockchain] Frontend Engineer,이지식스(엠블),"['TypeScript', 'CSS 3', 'HTML5', 'JavaScript', 'React Native', 'NestJS']",14,311,1,8,서울,강남구,70,2024-07-06 19:50:23.985287,https://www.jumpit.co.kr/position/25920,프론트엔드 개발자,HTML5
984232,"[한화계열사] 프론트엔드 개발자 (경력, 4~6년)",그로들,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'React', 'Angular 2']",9,153,4,6,서울,강남구,70,2024-07-06 19:50:25.049679,https://www.jumpit.co.kr/position/26998,프론트엔드 개발자,HTML5
984235,웹 개발(프론트엔드),스왈라비,"['React Query', 'Vue.js', 'jQuery', 'Git', 'JavaScript', 'HTML5', 'Recoil', 'Next.js', 'Emotion', 'React']",4,57,2,5,서울,강남구,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/28155,프론트엔드 개발자,HTML5
984236,코박(Cobak) 프론트엔드 개발자[3년 이상](React),판도라티비,"['TypeScript', 'CSS 3', 'Git', 'Redux', 'JavaScript', 'HTML5', 'redux-saga', 'Node.js', 'React', 'Webpack']",4,165,3,10,경기,성남시,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/26587,프론트엔드 개발자,HTML5
984237,프론트엔드 개발자 (3년 이상),니즈,"['CSS 3', 'REST API', 'Figma', 'GitHub', 'JavaScript', 'HTML5', 'ES6', 'React', 'Jira', 'AWS']",2,110,3,10,서울,마포구,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/27118,프론트엔드 개발자,HTML5
984238,[빗썸] Front End (3년 이상),빗썸코리아,"['TypeScript', 'CSS 3', 'JavaScript', 'HTML5', 'React']",90,2474,3,10,서울,강남구,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/19279,프론트엔드 개발자,HTML5
984240,[신입/경력] 웹 프론트엔드 개발자 (서울),엔엑스,"['CSS 3', 'AngularJS', 'REST API', 'NoSql', 'HTML5', 'JavaScript', 'React']",6,233,3,15,서울,서초구,70,2024-07-06 19:50:27.173557,https://www.jumpit.co.kr/position/26938,프론트엔드 개발자,HTML5
984243,[경력] 프론트엔드(Front End) 개발자를 모십니다!,인사이터,"['TypeScript', 'CSS 3', 'Figma', 'Docker', 'JavaScript', 'HTML5', 'Node.js', 'React Native', 'React']",3,60,2,5,서울,마포구,70,2024-07-06 19:50:29.324885,https://www.jumpit.co.kr/position/27290,프론트엔드 개발자,HTML5
984244,[수출 그로스 마케팅 솔루션] 프론트엔드 개발자 채용,셀디코리아,"['CSS 3', 'Vue.js', 'Docker', 'MySQL', 'HTML5', 'JavaScript', 'React']",62,3124,2,8,서울,중구,70,2024-07-06 19:50:29.324885,https://www.jumpit.co.kr/position/3045,프론트엔드 개발자,HTML5
984245,"Front End 개발자(React, Next.js )",에이프로코리아,"['TypeScript', 'CSS 3', 'REST API', 'UXPin', 'HTML5', 'JavaScript', 'Next.js', 'React', 'Onsen UI', 'WebSocket']",1,63,1,10,서울,강남구,70,2024-07-06 19:50:29.324885,https://www.jumpit.co.kr/position/28354,프론트엔드 개발자,HTML5
984252,Frontend Engineer,에이스웍스코리아,"['CSS 3', 'Linux', 'JavaScript', 'HTML5']",1,39,3,5,서울,강남구,70,2024-07-06 19:50:31.457431,https://www.jumpit.co.kr/position/27121,프론트엔드 개발자,HTML5
984254,프론트엔드 개발자 모집 공고,아정네트웍스,"['TypeScript', 'CSS 3', 'Vue.js', 'Git', 'JSP', 'GitHub', 'HTML5', 'JavaScript', 'Next.js', 'React']",2,108,2,10,서울,강남구,70,2024-07-06 19:50:32.528323,https://www.jumpit.co.kr/position/27364,프론트엔드 개발자,HTML5
984257,프론트엔드 개발,오픈소스컨설팅,"['REST API', 'Vue.js', 'CSS 3', 'Git', 'jQuery', 'JavaScript', 'HTML5', 'Node.js', 'React', 'Angular 2']",2,65,5,15,서울,강남구,70,2024-07-06 19:50:32.528323,https://www.jumpit.co.kr/position/27050,프론트엔드 개발자,HTML5
984258,React FrontEnd Developer,에이젠글로벌,"['TypeScript', 'CSS 3', 'AI/인공지능', 'Git', 'SCSS', 'JavaScript', 'HTML5', 'MachineLearning', 'React', 'AWS']",1,17,3,7,서울,영등포구,70,2024-07-06 19:50:32.528323,https://www.jumpit.co.kr/position/27462,프론트엔드 개발자,HTML5
984261,[SK계열사] 웹 프론트엔드 개발자 채용,파킹클라우드,"['TypeScript', 'Java', 'CSS 3', 'Vue.js', 'JavaScript', 'HTML5', 'Superset', 'Azure DevOps']",0,56,6,10,서울,금천구,70,2024-07-06 19:50:33.594424,https://www.jumpit.co.kr/position/27154,프론트엔드 개발자,HTML5
984262,Front-End Developer 프론트엔드 개발자,윌로그,"['TypeScript', 'Java', 'CSS 3', 'Git', 'JavaScript', 'HTML5', 'Next.js', 'React']",3,50,5,10,서울,강남구,70,2024-07-06 19:50:33.594424,https://www.jumpit.co.kr/position/27003,프론트엔드 개발자,HTML5
984264,프론트엔드개발자 채용,인서트,"['CSS 3', 'Git', 'JavaScript', 'HTML5', 'React']",9,470,3,5,서울,서초구,70,2024-07-06 19:50:34.664905,https://www.jumpit.co.kr/position/23687,프론트엔드 개발자,HTML5
984265,React /Angular 프론트엔드 개발자 채용,나우코딩랩스,"['CSS 3', 'HTML5', 'Sass', 'React', 'Angular 2']",0,48,3,20,서울,중구,70,2024-07-06 19:50:34.664905,https://www.jumpit.co.kr/position/27080,프론트엔드 개발자,HTML5
984266,React/React Native 프론트엔드 개발자 채용,페이워크,"['TypeScript', 'CSS 3', 'HTML5', 'JavaScript', 'MySQL', 'redux-saga', 'Node.js', 'React Native', 'React']",125,4620,3,8,서울,강남구,70,2024-07-06 19:50:34.664905,https://www.jumpit.co.kr/position/9681,프론트엔드 개발자,HTML5
984267,프론트엔드 개발자 (2년 이상),씨드앤,"['TypeScript', 'CSS 3', 'Redux', 'HTML5', 'JavaScript', 'React Native', 'React']",10,258,2,10,서울,성동구,70,2024-07-06 19:50:34.664905,https://www.jumpit.co.kr/position/27369,프론트엔드 개발자,HTML5
984273,프론트엔드 시니어 개발자,디카르고,"['TypeScript', 'vuex', 'Redux', 'HTML5', 'JavaScript', 'Appium', 'Zustand', 'Flutter', 'AWS', 'DB', 'Jest']",2,368,5,10,서울,강남구,70,2024-07-06 19:50:37.881554,https://www.jumpit.co.kr/position/24912,프론트엔드 개발자,HTML5
984275,프론트엔드 개발자(Frontend),비밀리,"['TypeScript', 'Vue.js', 'CSS 3', 'Figma', 'JavaScript', 'HTML5', 'Node.js', 'Ant Design', 'React', 'Webpack']",0,35,4,15,경기,성남시,70,2024-07-06 19:50:37.881554,https://www.jumpit.co.kr/position/27046,프론트엔드 개발자,HTML5
984276,[알리고]프론트엔드 개발자(재택근무),알리는사람들,"['TypeScript', 'Vercel', 'TailwindCSS', 'HTML5', 'JavaScript', 'Recoil', 'React.js Boilerplate', 'Next.js']",8,231,3,10,서울,성동구,70,2024-07-06 19:50:38.953570,https://www.jumpit.co.kr/position/26914,프론트엔드 개발자,HTML5
984279,프론트엔드 다기능 개발자,VFTPartner,"['CSS 3', 'HTML5', 'JavaScript', 'PHP', 'Android Studio']",23,1430,2,20,대전,서구,70,2024-07-06 19:50:38.953570,https://www.jumpit.co.kr/position/10269,프론트엔드 개발자,HTML5
984283,프론트엔드 개발 경력 정규직 채용,엠투클라우드,"['TypeScript', 'CSS 3', 'AngularJS', 'Git', 'JavaScript', 'HTML5', 'AWS']",1,70,6,10,서울,송파구,70,2024-07-06 19:50:41.086603,https://www.jumpit.co.kr/position/27062,프론트엔드 개발자,HTML5
984285,Front-end Developer (Cloud Monitoring Solution),오케스트로,"['TypeScript', 'CSS 3', 'Vue.js', 'Git', 'vuex', 'GitHub', 'HTML5', 'ES6', 'Yarn', 'React']",3,104,2,15,서울,영등포구,70,2024-07-06 19:50:42.148621,https://www.jumpit.co.kr/position/27218,프론트엔드 개발자,HTML5
984286,"[한화계열사] 프론트엔드 개발자 (경력, 7년이상)",그로들,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'React', 'Angular 2']",2,64,7,10,서울,강남구,70,2024-07-06 19:50:42.148621,https://www.jumpit.co.kr/position/26995,프론트엔드 개발자,HTML5
984288,PG 결제시스템 개발자,한국결제네트웍스,"['Java', 'RDB', 'jQuery', 'JavaScript', 'HTML5', 'Spring Boot', 'Spring', 'Oracle', 'AWS', 'GitLab']",0,54,5,10,서울,중구,70,2024-07-06 19:50:43.213621,https://www.jumpit.co.kr/position/27086,프론트엔드 개발자,HTML5
984290,광고 차단 규칙 필터 및 스크립트 개발자,유니콘소프트,"['CSS 3', 'Docker', 'HTML5', 'JavaScript', 'React']",2,96,1,5,서울,금천구,70,2024-07-06 19:50:43.213621,https://www.jumpit.co.kr/position/27172,프론트엔드 개발자,HTML5
984292,프론트엔드 개발자 채용 (재택근무가능),다이얼커뮤니케이션즈,"['CSS 3', 'Git', 'HTML5', 'Ember.js', 'JavaScript', 'ES6', 'Jira']",0,79,2,10,서울,강서구,70,2024-07-06 19:50:44.282621,https://www.jumpit.co.kr/position/27942,프론트엔드 개발자,HTML5
984296,[울산] 프론트엔드(Frontend) 개발자,인터엑스,"['CSS 3', 'JavaScript', 'HTML5', 'React']",1,110,2,10,울산,중구,70,2024-07-06 19:50:45.348638,https://www.jumpit.co.kr/position/25851,프론트엔드 개발자,HTML5
984297,[하나금융그룹 자회사] Front-end 개발 (Vue),지엘엔인터내셔널,"['Vue.js', 'CSS 3', 'HTML5', 'JavaScript', 'React']",11,239,3,10,서울,강남구,70,2024-07-06 19:50:45.348638,https://www.jumpit.co.kr/position/26656,프론트엔드 개발자,HTML5
984298,웹 프론트엔드 개발자 채용(팀장급),이파피루스,"['TypeScript', 'Jenkins', 'AngularJS', 'Vue.js', 'HTML5', 'RxJS', 'Sass', 'AWS', 'React', 'GitLab']",0,70,8,15,경기,성남시,70,2024-07-06 19:50:45.348638,https://www.jumpit.co.kr/position/26568,프론트엔드 개발자,HTML5
984299,Frontend Engineer(React),위펀,"['TypeScript', 'Java', 'Vue.js', 'CSS 3', 'Git', 'Semantic UI React', 'JavaScript', 'Semantic UI', 'HTML5', 'React']",3,36,3,3,서울,강남구,70,2024-07-06 19:50:45.348638,https://www.jumpit.co.kr/position/27717,프론트엔드 개발자,HTML5
984300,프론트엔드 개발자,콘돌,"['TypeScript', 'CSS 3', 'JavaScript', 'HTML5', 'React']",4,175,3,5,서울,강동구,70,2024-07-06 19:50:46.412639,https://www.jumpit.co.kr/position/26455,프론트엔드 개발자,HTML5
984307,프론트엔드 개발자 채용,딜리버리랩,"['Vue.js', 'Java', 'jQuery', 'JSP', 'JavaScript', 'HTML5', 'MySQL', 'PHP', 'AWS']",17,1136,3,9,서울,성동구,70,2024-07-06 19:50:48.564638,https://www.jumpit.co.kr/position/18254,프론트엔드 개발자,HTML5
984312,[빗썸] Front End 차트개발 (3년 이상),빗썸코리아,"['TypeScript', 'CSS 3', 'JavaScript', 'HTML5', 'React']",66,1684,3,6,서울,강남구,70,2024-07-06 19:50:51.788605,https://www.jumpit.co.kr/position/18558,프론트엔드 개발자,HTML5
984313,Frontend Engineer(Lead),콜로세움코퍼레이션,"['TypeScript', 'jQuery', 'Storybook', 'JSP', 'JavaScript', 'HTML5', 'Next.js', 'Emotion', 'React']",0,27,2,10,서울,강남구,70,2024-07-06 19:50:52.858725,https://www.jumpit.co.kr/position/27889,프론트엔드 개발자,HTML5
984315,프론트엔드 개발자,고퀄,"['TypeScript', 'MQTT', 'CSS 3', 'REST API', 'Git', 'CrossBrowserTesting', 'Redux', 'JavaScript', 'HTML5']",3,45,3,10,서울,금천구,70,2024-07-06 19:50:53.929341,https://www.jumpit.co.kr/position/27977,프론트엔드 개발자,HTML5
984316,[스타그램] Vue 프론트 개발자,스타링크,"['Ubuntu', 'Vue.js', 'Java', 'NGINX', 'JavaScript', 'MySQL', 'HTML5', 'GraphQL', 'Node.js', 'AWS']",21,1519,3,5,서울,강남구,70,2024-07-06 19:50:53.929341,https://www.jumpit.co.kr/position/8940,프론트엔드 개발자,HTML5
984318,주니어 웹 프론트엔드 엔지니어(React),피에프씨테크놀로지스,"['TypeScript', 'AngularJS', 'CSS 3', 'JavaScript', 'HTML5', 'React']",2,19,3,5,서울,서초구,70,2024-07-06 19:50:55.022374,https://www.jumpit.co.kr/position/28439,프론트엔드 개발자,HTML5
984320,[2년 이상]프론트엔드 엔지니어,큐픽스,"['TypeScript', 'WebGL', 'AngularJS', 'REST API', 'C++', 'HTML5', 'OpenGL', 'JavaScript', 'Python', 'WebSocket']",0,90,2,9,경기,성남시,70,2024-07-06 19:50:55.022374,https://www.jumpit.co.kr/position/27013,프론트엔드 개발자,HTML5
984321,Frontend 개발 경력직 채용 (경력 5년 이상),휴스테이션,"['MySQL', 'JavaScript', 'HTML5', 'PHP', 'AWS', 'React', 'Python']",1,28,5,15,서울,마포구,70,2024-07-06 19:50:56.089383,https://www.jumpit.co.kr/position/27428,프론트엔드 개발자,HTML5
984324,JAVA 경력직 채용,새임,"['Java', 'jQuery', 'JSP', 'JavaScript', 'HTML5', 'MySQL', 'MariaDB', 'PHP', 'Spring', 'React']",3,184,2,6,서울,마포구,70,2024-07-06 19:50:57.149139,https://www.jumpit.co.kr/position/27452,프론트엔드 개발자,HTML5
984329,시니어 웹 프론트엔드 엔지니어(React),피에프씨테크놀로지스,"['TypeScript', 'AngularJS', 'CSS 3', 'JavaScript', 'HTML5', 'React']",1,28,7,15,서울,서초구,70,2024-07-06 19:51:00.351496,https://www.jumpit.co.kr/position/27931,프론트엔드 개발자,HTML5
984334,프론트엔드 개발자 (Front-end),바텍,"['REST API', 'CSS 3', 'GraphQL', 'HTML5', 'JavaScript', 'React']",1,20,3,20,경기,화성시,70,2024-07-06 19:51:04.633356,https://www.jumpit.co.kr/position/27802,프론트엔드 개발자,HTML5
984337,Web Front End Engineer,한화비전,"['TypeScript', 'CSS 3', 'JavaScript', 'HTML5', 'React']",3,45,4,10,경기,성남시,70,2024-07-06 19:51:05.699203,https://www.jumpit.co.kr/position/27984,프론트엔드 개발자,HTML5
984339,[JTBC] 프론트엔드 개발자(경력),제이티비씨,"['CSS 3', 'JavaScript', 'HTML5', 'Bitbucket', 'React', 'Bamboo', 'Jira']",2,20,7,12,서울,마포구,70,2024-07-06 19:51:05.699203,https://www.jumpit.co.kr/position/28376,프론트엔드 개발자,HTML5
984343,프론트엔드 Frontend 개발자 (사원 ~ 차장) [서울],리만코리아,"['TypeScript', 'Vue.js', 'CSS 3', 'jQuery', 'HTML5', 'JavaScript', 'Bootstrap', 'AWS']",5,185,5,16,대구,수성구,70,2024-07-06 19:51:07.854554,https://www.jumpit.co.kr/position/26616,프론트엔드 개발자,HTML5
984346,프론트엔드 개발자 경력직 채용(3년 이상),네비웍스,"['WebGL', 'Vue.js', 'CSS 3', 'Docker', 'Eclipse', 'JavaScript', 'HTML5', 'React', 'three.js']",1,52,2,10,경기,안양시,70,2024-07-06 19:51:07.854554,https://www.jumpit.co.kr/position/27785,프론트엔드 개발자,HTML5
984348,Senior Frontend Engineer · Lunit SCOPE,루닛,"['TypeScript', 'WebGL', 'CSS 3', 'React Canvas', 'JavaScript', 'HTML5', 'Webpack', 'React']",2,113,5,10,서울,강남구,70,2024-07-06 19:51:09.988306,https://www.jumpit.co.kr/position/26111,프론트엔드 개발자,HTML5
984351,프론트엔드 개발자,뮤즈블라썸,"['TypeScript', 'CSS 3', 'TailwindCSS', 'HTML5', 'JavaScript', 'Nuxt.js', 'Next.js', 'React']",3,55,3,5,서울,도봉구,70,2024-07-06 19:51:12.115162,https://www.jumpit.co.kr/position/27900,프론트엔드 개발자,HTML5
984353,서비스 플랫폼 프론트엔드(front-end) 개발,안티그래비티,"['TypeScript', 'CSS 3', 'Vue.js', 'REST API', 'Git', 'Redux', 'HTML5', 'JavaScript', 'Next.js', 'React']",1,11,4,20,서울,강남구,70,2024-07-06 19:51:13.185283,https://www.jumpit.co.kr/position/28444,프론트엔드 개발자,HTML5
984363,[프론트엔드] 해피포인트 앱/웹,섹타나인,"['CSS 3', 'SCSS', 'JSP', 'JavaScript', 'HTML5', 'Sass']",2,40,3,10,서울,강남구,70,2024-07-06 19:51:17.443541,https://www.jumpit.co.kr/position/28320,프론트엔드 개발자,HTML5
984366,Cloud Front-End 개발자(시니어),이우소프트,"['TypeScript', 'Vue.js', 'CSS 3', 'Redux', 'HTML5', 'JavaScript', 'ES6', 'Node.js']",3,105,5,10,경기,화성시,70,2024-07-06 19:51:20.643062,https://www.jumpit.co.kr/position/24760,프론트엔드 개발자,HTML5
984369,프론트엔드 개발자 경력직 (팀장/리딩),인텔리코드,"['TypeScript', 'Vue.js', 'HTML5', 'JavaScript', 'Bootstrap', 'ES6', 'ReactiveX', 'React', 'React Redux']",1,14,5,12,경기,수원시,70,2024-07-06 19:51:21.713341,https://www.jumpit.co.kr/position/27429,프론트엔드 개발자,HTML5
984370,프론트엔드 개발자,패션플러스,"['TypeScript', 'CSS 3', 'REST API', 'HTML5', 'JavaScript', 'MSSQL', 'React']",1,36,2,10,경기,성남시,70,2024-07-06 19:51:21.713341,https://www.jumpit.co.kr/position/28459,프론트엔드 개발자,HTML5
984371,Senior Frontend Engineer · AI Platform,루닛,"['TypeScript', 'CSS 3', 'Parcel', 'Cypress', 'HTML5', 'JavaScript', 'Next.js', 'Yarn', 'Webpack', 'Jest']",3,104,6,15,서울,강남구,70,2024-07-06 19:51:21.713341,https://www.jumpit.co.kr/position/24983,프론트엔드 개발자,HTML5
984372,"[프론트엔드] 해피포인트 선물하기, 해피마켓 및 해피콘",섹타나인,"['CSS 3', 'Vue.js', 'Git', 'JavaScript', 'HTML5', 'React', 'AWS']",2,30,4,10,서울,강남구,70,2024-07-06 19:51:23.848766,https://www.jumpit.co.kr/position/28318,프론트엔드 개발자,HTML5
984373,Front-End Developer,부동산플래닛,"['TypeScript', 'CSS 3', 'jQuery', 'Redux', 'HTML5', 'ES6', 'React']",3,23,3,5,서울,강남구,70,2024-07-06 19:51:24.912384,https://www.jumpit.co.kr/position/28114,프론트엔드 개발자,HTML5
984376,프론트엔드 개발자,혜움랩스,"['TypeScript', 'CSS 3', 'Vue.js', 'GitHub Actions', 'Figma', 'HTML5', 'JavaScript', 'Nuxt.js', 'Jira', 'AWS']",4,51,4,7,서울,강남구,70,2024-07-06 19:51:25.975272,https://www.jumpit.co.kr/position/27969,프론트엔드 개발자,HTML5
984378,"Front-end Developer (Private Cloud 구축, CMP 사업 수행)",오케스트로,"['TypeScript', 'Vue.js', 'CSS 3', 'Git', 'GitHub', 'JavaScript', 'HTML5', 'vmware', 'Jira', 'Kubernetes']",0,34,3,15,서울,영등포구,70,2024-07-06 19:51:27.038169,https://www.jumpit.co.kr/position/27200,프론트엔드 개발자,HTML5
