,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
52749,Node.js 백엔드 개발자 채용,나우코딩랩스,"['amazon ec2', 'node.js', 'mysql', 'typescript', 'aws']",21,1135,4,20,서울,중구,70,2024-05-08 00:30:59.225842,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,node.js
52903,[Unstable Treasuries] 백엔드 개발자,오파트너스,"['node.js', 'rest api', 'firebase', 'aws', 'nosql', 'docker']",6,465,3,7,서울,성동구,70,2024-05-08 00:31:38.957231,https://www.jumpit.co.kr/position/15469,서버/백엔드 개발자,node.js
52969,서버/백엔드 개발자 채용,캔랩코리아,"['kubernetes', 'node.js', 'elasticsearch', 'JavaScript', 'amazon dynamodb', 'JSON', 'typescript', 'aws', 'aws lambda', 'grpc']",1,10,2,12,서울,서초구,70,2024-05-08 00:32:21.884427,https://www.jumpit.co.kr/position/24827,서버/백엔드 개발자,node.js
53265,웹 풀스택 개발자 경력사원 모집,호들,"['node.js', 'next.js', 'html5', 'react', 'mysql', 'typescript', 'graphql', 'aws', 'css 3']",14,1560,3,8,서울,강남구,70,2024-05-08 00:30:27.002945,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,node.js
55665,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['github', 'next.js', 'html5', 'webpack', 'react', 'typescript', 'javascript', 'css 3']",21,857,3,7,서울,성동구,70,2024-05-08 00:31:19.635383,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,next.js
55668,프론트엔드팀,더이앤엠,"['next.js', 'Redux', 'es6', 'typescript', 'mobX', 'react.js boilerplate', 'React']",15,968,5,15,서울,서초구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,next.js
55705,[Bodyall] React Native 프론트엔드 개발자,미디어캔,"['next.js', 'Adobe XD', 'react query', 'React Native', 'typescript', 'mobx']",11,483,3,7,서울,강서구,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/15616,프론트엔드 개발자,next.js
55765,웹 풀스택 개발자 경력사원 모집,호들,"['node.js', 'next.js', 'html5', 'react', 'mysql', 'typescript', 'graphql', 'aws', 'css 3']",14,1560,3,8,서울,강남구,70,2024-05-08 00:30:27.002945,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,next.js
58042,[쉬운 지원] 프론트엔드 개발자,르네상스랩스,"['react', 'typescript', 'javascript', 'solidity']",70,1476,3,10,서울,성동구,70,2024-05-08 00:30:22.712095,https://www.jumpit.co.kr/position/15410,프론트엔드 개발자,react
58165,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['github', 'next.js', 'html5', 'webpack', 'react', 'typescript', 'javascript', 'css 3']",21,857,3,7,서울,성동구,70,2024-05-08 00:31:19.635383,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,react
58170,React /Angular 프론트엔드 개발자 채용,나우코딩랩스,"['angular 2', 'html5', 'react', 'sass', 'css 3']",11,682,3,20,서울,중구,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/15504,프론트엔드 개발자,react
58207,React 프론트엔드 개발자 모집,이원커뮤니케이션,"['mariadb', 'react', 'gitlab', 'javascript', 'docker']",5,403,4,8,서울,금천구,70,2024-05-08 00:31:48.635381,https://www.jumpit.co.kr/position/15188,프론트엔드 개발자,react
58215,Frontend Developer(7년 이상),바비톡,"['TypeScript', 'JavaScript', 'react', 'aws']",1,50,7,10,서울,강남구,70,2024-05-08 00:31:59.416002,https://www.jumpit.co.kr/position/24437,프론트엔드 개발자,react
58251,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,react
58258,"여행 IT 개발(JAVA, Spring)자 채용",틱스잇,"['java', 'Git', 'Linux', 'Spring Framework', 'react', 'vue.js', 'Spring', 'Jira', 'AWS']",40,5100,2,10,서울,성동구,70,2024-05-08 00:30:23.788172,https://www.jumpit.co.kr/position/9448,웹 풀스택 개발자,react
58265,웹 풀스택 개발자 경력사원 모집,호들,"['node.js', 'next.js', 'html5', 'react', 'mysql', 'typescript', 'graphql', 'aws', 'css 3']",14,1560,3,8,서울,강남구,70,2024-05-08 00:30:27.002945,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,react
58332,웹 풀스택 개발자,스마트러닝코리아,"['jQuery', 'JavaScript', 'Spring Framework', 'MariaDB', 'Spring Boot', 'react', 'Spring Security']",3,508,5,10,서울,강남구,70,2024-05-08 00:31:11.028978,https://www.jumpit.co.kr/position/14338,웹 풀스택 개발자,react
58556,React Native 앱개발자 채용,나우코딩랩스,"['android os', 'git', 'react', 'react native', 'typescript', 'ios', 'aws', 'javascript']",7,549,3,25,서울,중구,70,2024-05-08 00:31:28.242209,https://www.jumpit.co.kr/position/15505,크로스플랫폼 앱개발자,react
59151,개발팀 리드,오엔제이,"['spring', 'java', 'MySQL', 'Redis', 'react', 'typescript', 'aws', 'Spring Data JPA']",12,1284,10,20,서울,강남구,70,2024-05-08 00:31:12.109365,https://www.jumpit.co.kr/position/15716,개발 PM,react
59424,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,SW/솔루션,react
60665,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['github', 'next.js', 'html5', 'webpack', 'react', 'typescript', 'javascript', 'css 3']",21,857,3,7,서울,성동구,70,2024-05-08 00:31:19.635383,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,webpack
63251,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,jsp
63385,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'jsp', 'google analytics', 'javascript']",5,457,2,15,서울,강남구,70,2024-05-08 00:31:51.863659,https://www.jumpit.co.kr/position/15646,웹 풀스택 개발자,jsp
64424,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,SW/솔루션,jsp
64926,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['html5', 'jsp', 'linux', 'windows', 'javascript', 'css 3']",4,349,3,10,서울,마포구,70,2024-05-08 00:30:43.142024,https://www.jumpit.co.kr/position/15191,기술지원,jsp
64973,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'jsp', 'google analytics', 'javascript']",5,457,2,15,서울,강남구,70,2024-05-08 00:31:51.863659,https://www.jumpit.co.kr/position/15646,기술지원,jsp
67926,"Linux 서버 SW C,C++ 개발",다우기술,"['c++', 'c', 'confluence', 'postgresql', 'sqlite', 'linux', 'openssl', 'gitlab', 'bitbucket', 'jira', 'intellij idea']",0,14,5,15,경기,성남시,70,2024-05-08 00:31:48.635381,https://www.jumpit.co.kr/position/24770,서버/백엔드 개발자,linux
68228,플랫폼 개발자,클루닉스,"['CSS 3', 'jQuery', 'linux', 'JavaScript', 'HTML5', 'MySQL', 'PHP', 'Bootstrap', 'React.js Boilerplate']",0,17,3,15,서울,영등포구,70,2024-05-08 00:32:21.884427,https://www.jumpit.co.kr/position/24711,프론트엔드 개발자,linux
68405,플랫폼 개발자,클루닉스,"['CSS 3', 'jQuery', 'linux', 'JavaScript', 'HTML5', 'MySQL', 'PHP', 'Bootstrap', 'React.js Boilerplate']",0,17,3,15,서울,영등포구,70,2024-05-08 00:32:21.884427,https://www.jumpit.co.kr/position/24711,웹 풀스택 개발자,linux
68455,IVI OS Engineer,42dot,"['android os', 'c++', 'java', 'linux', 'kotlin', 'embedded', 'network']",6,806,5,15,서울,강남구,70,2024-05-08 00:31:09.947955,https://www.jumpit.co.kr/position/15567,안드로이드 개발자,linux
68730,양자컴퓨팅 연구원(신입 및 경력),노르마,"['python', 'C++', 'C', 'ai/인공지능', 'linux', 'pytorch', 'machinelearning']",19,973,0,10,서울,성동구,70,2024-05-08 00:30:24.872519,https://www.jumpit.co.kr/position/18164,인공지능/머신러닝,linux
68945,컴퓨터 비전 / 로봇 개발자 모집,아고스비전,"['C++', 'C', 'linux', 'ROS', 'embedded']",5,556,0,10,서울,성북구,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/15437,devops/시스템 엔지니어,linux
68974,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,48,5,10,서울,구로구,70,2024-05-08 00:31:34.642806,https://www.jumpit.co.kr/position/24253,devops/시스템 엔지니어,linux
69236,IVI OS Engineer,42dot,"['android os', 'c++', 'java', 'linux', 'kotlin', 'embedded', 'network']",6,806,5,15,서울,강남구,70,2024-05-08 00:31:09.947955,https://www.jumpit.co.kr/position/15567,HW/임베디드,linux
69577,시스템 개발자,피닉스다트,"['c++', 'c', 'sw', 'linux']",0,48,5,10,서울,구로구,70,2024-05-08 00:31:34.642806,https://www.jumpit.co.kr/position/24253,SW/솔루션,linux
69637,"Linux 서버 SW C,C++ 개발",다우기술,"['c++', 'c', 'confluence', 'postgresql', 'sqlite', 'linux', 'openssl', 'gitlab', 'bitbucket', 'jira', 'intellij idea']",0,14,5,15,경기,성남시,70,2024-05-08 00:31:48.635381,https://www.jumpit.co.kr/position/24770,SW/솔루션,linux
69826,기업부설연구소 Linux & Yocto 개발,에스디티,"['sw', 'linux']",0,213,3,10,서울,강남구,70,2024-05-08 00:32:22.955033,https://www.jumpit.co.kr/position/14492,SW/솔루션,linux
69903,컴퓨터 비전 / 로봇 개발자 모집,아고스비전,"['C++', 'C', 'linux', 'ROS', 'embedded']",5,556,0,10,서울,성북구,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/15437,블록체인,linux
69926,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['html5', 'jsp', 'linux', 'windows', 'javascript', 'css 3']",4,349,3,10,서울,마포구,70,2024-05-08 00:30:43.142024,https://www.jumpit.co.kr/position/15191,기술지원,linux
69948,컴퓨터 비전 / 로봇 개발자 모집,아고스비전,"['C++', 'C', 'linux', 'ROS', 'embedded']",5,556,0,10,서울,성북구,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/15437,기술지원,linux
70096,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['postgresql', 'elasticsearch', 'amazon dynamodb', 'Node.js', 'mysql', 'aws']",73,4192,0,3,서울,강남구,70,2024-05-08 00:30:24.872519,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,mysql
70143,백엔드 개발자 (경력 3년~5년),테이텀,"['node.js', 'NoSql', 'PostgreSQL', 'MySQL', 'Ansible', 'Go', 'mysql', 'Ruby', 'rabbitmq', 'redis', 'Python']",5,186,3,5,서울,강남구,70,2024-05-08 00:30:34.523141,https://www.jumpit.co.kr/position/24222,서버/백엔드 개발자,mysql
70249,Node.js 백엔드 개발자 채용,나우코딩랩스,"['amazon ec2', 'node.js', 'mysql', 'typescript', 'aws']",21,1135,4,20,서울,중구,70,2024-05-08 00:30:59.225842,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,mysql
70751,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,mysql
70760,웹 풀스택 개발자 모집,케이알메딕스,"['mariadb', 'php', 'mysql']",19,882,1,10,서울,강남구,70,2024-05-08 00:30:23.788172,https://www.jumpit.co.kr/position/15463,웹 풀스택 개발자,mysql
70765,웹 풀스택 개발자 경력사원 모집,호들,"['node.js', 'next.js', 'html5', 'react', 'mysql', 'typescript', 'graphql', 'aws', 'css 3']",14,1560,3,8,서울,강남구,70,2024-05-08 00:30:27.002945,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,mysql
70772,PHP 개발자,휴먼이즈,"['html5', 'php', 'mysql', 'jquery', 'css 3']",52,1937,0,5,서울,용산구,70,2024-05-08 00:30:30.226069,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,mysql
71924,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,SW/솔루션,mysql
74550,"[SK계열사] Windows 응용프로그램 개발자(C#, VB.net)",파킹클라우드,"['c#', 'vb.net', 'windows', 'sql']",20,1035,3,10,서울,금천구,70,2024-05-08 00:31:28.242209,https://www.jumpit.co.kr/position/15411,SW/솔루션,sql
77991,프론트엔드 웹개발자 경력직 채용,캐럿글로벌,"['html5', 'vue.js', 'angularjs', 'javascript', 'css 3']",241,8579,1,8,서울,서초구,70,2024-05-08 00:30:09.834367,https://www.jumpit.co.kr/position/15124,프론트엔드 개발자,vue.js
78037,프론트엔드 개발자 (3년 이상),테이텀,"['JavaScript', 'HTML5', 'vue.js', 'typescript', 'angularjs', 'React']",2,177,3,5,서울,강남구,70,2024-05-08 00:30:21.651185,https://www.jumpit.co.kr/position/24221,프론트엔드 개발자,vue.js
78258,"여행 IT 개발(JAVA, Spring)자 채용",틱스잇,"['java', 'Git', 'Linux', 'Spring Framework', 'react', 'vue.js', 'Spring', 'Jira', 'AWS']",40,5100,2,10,서울,성동구,70,2024-05-08 00:30:23.788172,https://www.jumpit.co.kr/position/9448,웹 풀스택 개발자,vue.js
80491,프론트엔드 웹개발자 경력직 채용,캐럿글로벌,"['html5', 'vue.js', 'angularjs', 'javascript', 'css 3']",241,8579,1,8,서울,서초구,70,2024-05-08 00:30:09.834367,https://www.jumpit.co.kr/position/15124,프론트엔드 개발자,angularjs
80537,프론트엔드 개발자 (3년 이상),테이텀,"['JavaScript', 'HTML5', 'vue.js', 'typescript', 'angularjs', 'React']",2,177,3,5,서울,강남구,70,2024-05-08 00:30:21.651185,https://www.jumpit.co.kr/position/24221,프론트엔드 개발자,angularjs
83168,프론트엔드팀,더이앤엠,"['next.js', 'Redux', 'es6', 'typescript', 'mobX', 'react.js boilerplate', 'React']",15,968,5,15,서울,서초구,70,2024-05-08 00:31:21.781700,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,es6
85474,프론트엔드 신입 및 경력,라온로드,"['WebGL', 'Vue.js', 'CSS 3', 'AngularJS', 'HTML5', 'JavaScript', 'ES6', 'React', 'three.js']",177,5694,0,10,경기,성남시,70,2024-05-08 00:30:07.699502,https://www.jumpit.co.kr/position/21221,프론트엔드 개발자,three.js
85499,프론트엔드 개발자,리빌더에이아이,"['CSS 3', 'JavaScript', 'HTML5', 'BabylonJS', 'React', 'three.js']",29,594,2,10,경기,성남시,70,2024-05-08 00:30:11.998252,https://www.jumpit.co.kr/position/23671,프론트엔드 개발자,three.js
85534,[다비오] 프론트엔드 개발자 (3-5년 이상/시니어급 이상),다비오,"['TypeScript', 'CSS 3', 'Vue.js', 'HTML5', 'JavaScript', 'ES6', 'React', 'three.js']",46,2182,3,12,서울,마포구,70,2024-05-08 00:30:20.575929,https://www.jumpit.co.kr/position/3701,프론트엔드 개발자,three.js
85598,프론트엔드 개발자,에디트콜렉티브,"['TypeScript', 'React Query', 'Redux', 'styled-components', 'React', 'three.js']",36,2221,5,20,서울,강남구,70,2024-05-08 00:30:44.226482,https://www.jumpit.co.kr/position/16787,프론트엔드 개발자,three.js
85672,프론트엔드 개발자,데이터메이커,"['Vue.js', 'Rust', 'TailwindCSS', 'GitHub', 'JavaScript', 'ES6', 'Nuxt.js', 'three.js']",72,4337,5,20,대전,유성구,70,2024-05-08 00:31:23.922564,https://www.jumpit.co.kr/position/6836,프론트엔드 개발자,three.js
85871,풀스택 개발자,딥인사이트,"['Git', 'Celery', 'Django', 'Redux', 'PostgreSQL', 'JavaScript', 'Next.js', 'React', 'AWS', 'three.js', 'Python']",2,118,3,7,경기,성남시,70,2024-05-08 00:31:37.881813,https://www.jumpit.co.kr/position/24320,웹 풀스택 개발자,three.js
86686,SW기술연구소 경력사원 채용,애니메디솔루션,"['C++', 'C', 'Unreal Engine', 'Unity', 'SW', 'JavaScript', 'BabylonJS', 'iOS', 'Android OS', 'three.js']",6,243,5,10,서울,송파구,70,2024-05-08 00:31:59.416002,https://www.jumpit.co.kr/position/20441,개발 PM,three.js
87182,SW기술연구소 경력사원 채용,애니메디솔루션,"['C++', 'C', 'Unreal Engine', 'Unity', 'SW', 'JavaScript', 'BabylonJS', 'iOS', 'Android OS', 'three.js']",6,243,5,10,서울,송파구,70,2024-05-08 00:31:59.416002,https://www.jumpit.co.kr/position/20441,SW/솔루션,three.js
87365,웹 그래픽 엔지니어(Three.js/WebGL),다비오,"['WebGL', 'AI/인공지능', 'OpenGL', 'three.js']",28,1467,3,10,서울,마포구,70,2024-05-08 00:31:06.732362,https://www.jumpit.co.kr/position/8437,VR/AR/3D,three.js
89586,제일제당 해외 SAP PP,씨제이올리브네트웍스(CJ올리브네트웍스),"['erp', 'sap', 'SW', 'abap']",3,1044,3,10,서울,용산구,70,2024-05-08 00:31:36.809151,https://www.jumpit.co.kr/position/15190,SW/솔루션,erp
90751,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,웹 풀스택 개발자,jquery
90772,PHP 개발자,휴먼이즈,"['html5', 'php', 'mysql', 'jquery', 'css 3']",52,1937,0,5,서울,용산구,70,2024-05-08 00:30:30.226069,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,jquery
91924,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['java', 'oracle', 'sw', 'rest api', 'jsp', 'react', 'mysql', 'jquery', 'javascript']",1,192,5,10,서울,구로구,70,2024-05-08 00:30:18.436146,https://www.jumpit.co.kr/position/23389,SW/솔루션,jquery
