,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1168734,SW개발 신입/경력 채용,스타마타,"['SW', 'Python', 'C', 'C++']",16,1215,0,10,경기,성남시,70,2024-04-02 22:38:20.414261,https://www.jumpit.co.kr/position/11112,SW/솔루션,SW
1168738,리눅스 기반 네트워크 개발자 모집,디오넷,"['C', 'Java', 'Linux', 'Network', 'SW', 'Embedded']",6,690,0,7,경기,고양시,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/8098,SW/솔루션,SW
1168740,"NVR, VMS 관련 SW 연구개발 경력 모집",포소드,"['SW', 'C', 'C++']",3,92,4,20,서울,영등포구,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/20994,SW/솔루션,SW
1168742,소프트웨어 테스트 엔지니어 채용,엠디에스인텔리전스,"['SW', 'C', 'C++']",5,157,4,10,경기,성남시,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/21830,SW/솔루션,SW
1168743,Linux System 개발,모트렉스,"['Linux', 'Network', 'ethernet', 'SW', 'C', 'C++', 'Socket.IO']",3,570,4,10,경기,성남시,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/14924,SW/솔루션,SW
1168744,[일진그룹 계열사] SW개발팀 AI파트/초음파 영상 알고리즘 개발 채용,알피니언메디칼시스템,"['MATLAB', 'C', 'C++', 'SW']",5,141,2,15,서울,강서구,70,2024-04-02 22:38:25.111314,https://www.jumpit.co.kr/position/19362,SW/솔루션,SW
1168746,방산관련 응용 소프트웨어 개발자,넷커스터마이즈,"['C#', 'C', 'SW', 'C++']",1,55,0,10,대전,유성구,70,2024-04-02 22:38:26.247533,https://www.jumpit.co.kr/position/23777,SW/솔루션,SW
1168748,차량용 Cyber Security SW개발,모트렉스,"['SW', 'C++', 'Java']",5,392,3,10,경기,성남시,70,2024-04-02 22:38:27.437487,https://www.jumpit.co.kr/position/14923,SW/솔루션,SW
1168749,"영상처리, 비전 (Vision) S/W 채용",포우,['SW'],0,48,3,10,경기,용인시,70,2024-04-02 22:38:27.437487,https://www.jumpit.co.kr/position/22264,SW/솔루션,SW
1168751,[WATA Inc/판교] IOT 어플리케이션 개발자,WATA Inc.,"['C++', 'REST API', 'Java', 'C', 'SW', 'AWS', 'MSA', 'C#']",0,110,3,15,경기,성남시,70,2024-04-02 22:38:28.623366,https://www.jumpit.co.kr/position/22617,SW/솔루션,SW
1168754,Unreal SW 개발자,넷커스터마이즈,"['C#', 'C++', 'Unreal Engine', 'SW']",0,58,0,10,대전,유성구,70,2024-04-02 22:38:30.954455,https://www.jumpit.co.kr/position/21714,SW/솔루션,SW
1168761,병원용 SW 개발자,전능아이티,"['SW', 'C#', 'Java', '.NET']",7,273,2,8,서울,서초구,70,2024-04-02 22:38:32.075563,https://www.jumpit.co.kr/position/21091,SW/솔루션,SW
1168763,[SDV시스템실] SW 개발,슈어소프트테크,"['SW', 'Embedded', 'C']",2,42,3,10,경기,성남시,70,2024-04-02 22:38:34.331005,https://www.jumpit.co.kr/position/22076,SW/솔루션,SW
1168765,[일진그룹 계열사] SW개발팀 Measurement파트/초음파 진단 장비 소프트웨어 개발 채용,알피니언메디칼시스템,"['Windows', 'C++', 'C', 'Visual C++', 'C#', 'WPF', 'SW']",5,229,2,15,서울,강서구,70,2024-04-02 22:38:34.331005,https://www.jumpit.co.kr/position/19360,SW/솔루션,SW
1168766,반도체 장비 Software Engineer (신입 및 경력) 채용,블루이엔지,"['SW', 'C', 'C++', 'Linux', 'Qt', 'Socket.IO', 'Visual Studio Code', 'Ubuntu', 'Visual Studio', 'VirtualBox']",3,675,0,20,경기,안양시,70,2024-04-02 22:38:35.508262,https://www.jumpit.co.kr/position/3119,SW/솔루션,SW
1168767,정규직 개발자 모집(소프트웨어 개발),이지스헬스케어,"['C#', '.NET', 'Git', 'SW']",16,598,1,5,서울,강서구,70,2024-04-02 22:38:35.508262,https://www.jumpit.co.kr/position/18053,SW/솔루션,SW
1168771,자동화 시스템 및 로봇제어 소프트웨어 개발,비전세미콘,"['C++', 'SW']",11,892,0,10,세종,,70,2024-04-02 22:38:36.629674,https://www.jumpit.co.kr/position/7992,SW/솔루션,SW
1168773,Radio/Audio SW개발,모트렉스,"['C++', 'C', 'Java', 'SW']",5,515,5,10,경기,성남시,70,2024-04-02 22:38:36.629674,https://www.jumpit.co.kr/position/14916,SW/솔루션,SW
1168774,디지털헬스케어 플랫폼 SW개발자(병역특례 가능),엑소시스템즈,"['Kotlin', 'Android OS', 'AWS', 'SW', 'Firebase']",3,202,3,7,경기,성남시,70,2024-04-02 22:38:37.824620,https://www.jumpit.co.kr/position/21004,SW/솔루션,SW
1168776,소프트웨어 개발자,토페스,"['C#', 'C++', 'Java', 'Mfc', 'Python', 'SW']",3,618,5,7,경기,남양주시,70,2024-04-02 22:38:38.979178,https://www.jumpit.co.kr/position/5255,SW/솔루션,SW
1168777,App SW 엔지니어 경력사원 채용,디오에프연구소,"['SW', 'C++', 'Qt', 'Mfc', 'OpenGL']",7,346,3,15,서울,성동구,70,2024-04-02 22:38:38.979178,https://www.jumpit.co.kr/position/16125,SW/솔루션,SW
1168778,영상처리 알고리즘 SW,덴티움,"['C++', 'OpenCV', 'CUDA', 'SW']",4,118,1,6,경기,수원시,70,2024-04-02 22:38:38.979178,https://www.jumpit.co.kr/position/21532,SW/솔루션,SW
1168779,[삼성계열사 씨브이네트] 임베디드 OS 개발자 상시 채용,씨브이네트,"['Qt', 'ARM', 'Linux', 'Android OS', 'Embedded', 'SW']",14,865,5,10,서울,송파구,70,2024-04-02 22:38:41.356075,https://www.jumpit.co.kr/position/8521,SW/솔루션,SW
1168781,[울산] C# .NET 개발자,인터엑스,"['.NET', 'WPF', 'ASP.NET', 'SW', 'C#', 'MES']",17,1016,0,10,울산,중구,70,2024-04-02 22:38:42.492523,https://www.jumpit.co.kr/position/14407,SW/솔루션,SW
1168787,Computer Vision SW 엔지니어 경력사원 채용,디오에프연구소,"['SW', 'C++', 'MachineLearning', 'OpenCV', 'PyTorch']",5,280,3,15,서울,성동구,70,2024-04-02 22:38:44.793449,https://www.jumpit.co.kr/position/20453,SW/솔루션,SW
1168788,Vehicle Application SW Engineer(Connectivity),42dot,"['SW', 'C', 'C++']",10,687,3,10,경기,용인시,70,2024-04-02 22:38:44.793449,https://www.jumpit.co.kr/position/17607,SW/솔루션,SW
1168790,SAP 모듈 운영,아주큐엠에스,"['ABAP', 'SAP', 'SW']",1,88,1,3,서울,서초구,70,2024-04-02 22:38:45.908880,https://www.jumpit.co.kr/position/21643,SW/솔루션,SW
1168791,학점은행 LMS 웹(ASP) 개발자,배움,"['SW', 'JavaScript', 'ES6', 'MSSQL', 'React']",2,42,5,10,서울,강남구,70,2024-04-02 22:38:45.908880,https://www.jumpit.co.kr/position/23709,SW/솔루션,SW
1168792,Sensor Fusion Engineer(전문연구요원 가능),뉴빌리티,"['C', 'C++', 'SW', 'ROS']",1,123,3,8,서울,성동구,70,2024-04-02 22:38:45.908880,https://www.jumpit.co.kr/position/17994,SW/솔루션,SW
1168793,ICT 사업본부 PM 정규직 채용,이젬코,"['ERP', 'MES', 'Pop', 'SW']",0,14,6,20,서울,성동구,70,2024-04-02 22:38:45.908880,https://www.jumpit.co.kr/position/23927,SW/솔루션,SW
1168795,Platform Software 개발,비전넥스트,"['Linux', 'C', 'C++', 'Python', 'SW', 'Embedded', 'OpenCV', 'TensorFlow', 'PyTorch', 'FPGA']",0,36,1,5,경기,성남시,70,2024-04-02 22:38:47.096803,https://www.jumpit.co.kr/position/23698,SW/솔루션,SW
1168801,SW 개발 - 경력직 채용,블루텍,"['SW', 'C', 'C++', 'C#', 'Linux', 'Embedded Linux', 'FW']",5,390,1,10,대전,유성구,70,2024-04-02 22:38:49.345215,https://www.jumpit.co.kr/position/13458,SW/솔루션,SW
1168803,C# 응용어플리케이션 개발자 모집(경력 3년 이상),신스타프리젠츠,"['C#', 'C++', 'SW']",10,266,3,10,서울,영등포구,70,2024-04-02 22:38:50.532924,https://www.jumpit.co.kr/position/20707,SW/솔루션,SW
1168804,[경력] 임베디드 소프트웨어(펌웨어) 개발자 (서울),엔엑스,"['C', 'C#', 'Embedded', 'Linux', 'FW', 'C++', 'MCU', 'SW']",10,765,5,10,서울,영등포구,70,2024-04-02 22:38:50.532924,https://www.jumpit.co.kr/position/7895,SW/솔루션,SW
1168807,CAD / 그래픽스 연구개발,라온메디,"['SW', 'C++', 'C#', 'Unity']",7,354,3,12,서울,서대문구,70,2024-04-02 22:38:51.727377,https://www.jumpit.co.kr/position/19446,SW/솔루션,SW
1168808,시스템 개발자 모집,하이보,"['C', 'C++', 'SW']",5,549,1,5,서울,서초구,70,2024-04-02 22:38:51.727377,https://www.jumpit.co.kr/position/14893,SW/솔루션,SW
1168814,MCU 개발,모트렉스,"['SW', 'MCU', 'RTOS']",2,595,4,10,경기,성남시,70,2024-04-02 22:38:54.100196,https://www.jumpit.co.kr/position/14922,SW/솔루션,SW
1168816,의료기기 전자개발 S/W 설계 담당 채용,알에프메디컬,"['SW', 'Visual C++', 'C#', 'FW']",4,140,2,15,서울,금천구,70,2024-04-02 22:38:54.100196,https://www.jumpit.co.kr/position/17226,SW/솔루션,SW
1168817,AI 개발자,딥인사이트,"['PyTorch', 'AI/인공지능', 'DeepLearning', 'Python', 'C', 'C++', 'SW']",2,112,2,7,경기,성남시,70,2024-04-02 22:38:54.100196,https://www.jumpit.co.kr/position/23127,SW/솔루션,SW
1168818,SW 개발자 (신입/경력),백금티앤에이,"['C', 'C++', 'Python', 'AWS', 'Embedded', 'Linux', 'SW', 'iOS', 'OpenCV', 'FW']",17,1082,0,6,경기,군포시,70,2024-04-02 22:38:55.278939,https://www.jumpit.co.kr/position/6966,SW/솔루션,SW
1168819,반도체 테스트 자동화 장비 SW 개발자 모집,네오셈,"['SW', 'C', 'C#', 'Linux']",10,639,2,8,경기,안양시,70,2024-04-02 22:38:55.278939,https://www.jumpit.co.kr/position/14151,SW/솔루션,SW
1168821,[커넥티드기술팀] SW 엔지니어링(개발 및 검증),슈어소프트테크,"['SW', 'C', 'C++']",2,54,3,10,경기,성남시,70,2024-04-02 22:38:55.278939,https://www.jumpit.co.kr/position/22071,SW/솔루션,SW
1168822,[일진그룹 계열사] 선행개발(팀장)/Software 선행개발 채용,알피니언메디칼시스템,"['SW', 'C#', 'C++']",2,240,10,20,서울,강서구,70,2024-04-02 22:38:55.278939,https://www.jumpit.co.kr/position/19359,SW/솔루션,SW
1168824,SAP ERP 컨설턴트(전모듈),웅진,"['SAP', 'ERP', 'SW']",4,530,7,20,서울,중구,70,2024-04-02 22:38:56.405369,https://www.jumpit.co.kr/position/11955,SW/솔루션,SW
1168827,[일진그룹 계열사] SW개발팀 UE파트/AOP(Acoustic Output Power) Engineering 채용,알피니언메디칼시스템,"['MATLAB', 'Python', 'labview', 'SW']",2,194,0,10,서울,강서구,70,2024-04-02 22:38:56.405369,https://www.jumpit.co.kr/position/19363,SW/솔루션,SW
1168832,제일제당 해외 SAP PP,씨제이올리브네트웍스(CJ올리브네트웍스),"['sap', 'erp', 'abap', 'SW']",3,993,3,10,서울,용산구,70,2024-04-02 22:38:57.578684,https://www.jumpit.co.kr/position/15190,SW/솔루션,SW
1168834,C# 개발자,코보시스,"['C#', 'WPF', 'Git', '.NET', 'SW']",25,1266,3,10,서울,송파구,70,2024-04-02 22:38:58.751362,https://www.jumpit.co.kr/position/13098,SW/솔루션,SW
1168835,Software Developer (소프트웨어 개발자),알테어엔지니어링,"['C++', 'C', 'Python', 'Java', 'SW', 'QA']",1,127,3,15,경기,성남시,70,2024-04-02 22:38:58.751362,https://www.jumpit.co.kr/position/22893,SW/솔루션,SW
1168838,경력 embedded SW 개발자,아이비스,"['C', 'C#', 'Jira', 'Linux', 'RTOS', 'Python', 'Embedded', 'SW', 'C++']",17,1002,3,15,경기,수원시,70,2024-04-02 22:38:59.879939,https://www.jumpit.co.kr/position/10092,SW/솔루션,SW
1168839,로봇 자율 이동 모듈 개발자,아르고스다인,"['C#', 'C++', 'C', 'Embedded Linux', 'FW', 'SW', 'Embedded']",13,671,0,15,경기,용인시,70,2024-04-02 22:38:59.879939,https://www.jumpit.co.kr/position/13921,SW/솔루션,SW
1168841,자율주행 로봇 Motion Control &  Path Planning,에이알247,"['C++', 'ROS', 'Python', 'C', 'Linux', 'SW', 'Ubuntu']",3,465,2,10,경기,성남시,70,2024-04-02 22:38:59.879939,https://www.jumpit.co.kr/position/14482,SW/솔루션,SW
1168847,[일진그룹 계열사] SW개발팀 UE파트/초음파 진단 장비 알고리즘 개발 채용,알피니언메디칼시스템,"['Visual C++', 'C', 'C++', 'MATLAB', 'SW']",2,238,0,10,서울,강서구,70,2024-04-02 22:39:01.065166,https://www.jumpit.co.kr/position/19364,SW/솔루션,SW
1168853,Senior Android Application Engineer (Navigation),42dot,"['Android OS', 'Android SDK', 'SW', 'Java', 'Kotlin']",4,393,10,20,서울,강남구,70,2024-04-02 22:39:03.375422,https://www.jumpit.co.kr/position/19119,SW/솔루션,SW
1168854,[일진그룹 계열사] SW개발팀 Platform파트/초음파 진단 장비 소프트웨어 개발 채용,알피니언메디칼시스템,"['Visual C++', 'C', 'C++', 'WPF', 'JavaScript', 'Windows', 'C#', 'SW']",6,188,2,15,서울,강서구,70,2024-04-02 22:39:03.375422,https://www.jumpit.co.kr/position/19361,SW/솔루션,SW
1168856,Application 개발,모트렉스,"['SW', 'Linux', 'Qt', 'C', 'C++', 'WebSocket', 'JSON']",40,1177,3,10,경기,성남시,70,2024-04-02 22:39:03.375422,https://www.jumpit.co.kr/position/14925,SW/솔루션,SW
1168859,[에너지검증2팀] SW 검증,슈어소프트테크,"['SW', 'C', 'C++', 'FPGA']",1,39,3,15,대전,유성구,70,2024-04-02 22:39:04.491199,https://www.jumpit.co.kr/position/22067,SW/솔루션,SW
1168860,Vision System SW Junior 개발자,아이브,"['SW', 'C++', 'C']",7,295,1,2,서울,서초구,70,2024-04-02 22:39:04.491199,https://www.jumpit.co.kr/position/19465,SW/솔루션,SW
1168862,자율주행 개발자,긴트,"['MATLAB', 'C', 'C++', 'SW', 'Python']",14,1071,2,9,경기,성남시,70,2024-04-02 22:39:05.675539,https://www.jumpit.co.kr/position/13806,SW/솔루션,SW
1168863,센서 시스템 제어 SW개발,덴티움,"['C', 'C++', 'Qt', 'C#', 'SW']",13,1192,2,8,경기,수원시,70,2024-04-02 22:39:05.675539,https://www.jumpit.co.kr/position/3377,SW/솔루션,SW
1168867,SAS사업부 글로벌프로젝트 SW(PLC) 채용,유진로봇,"['SW', 'PLC']",0,68,3,18,인천,연수구,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/18441,SW/솔루션,SW
1168868,[SW] 덴탈CT 3D뷰어 SW개발,덴티움,"['c', 'c++', 'qt', 'opencv', 'c#', 'WPF', 'SW']",5,249,0,8,경기,수원시,70,2024-04-02 22:39:06.815830,https://www.jumpit.co.kr/position/21535,SW/솔루션,SW
1168871,Ethernet Programming,모트렉스,"['C++', 'Java', 'ethernet', 'CanJS', 'SW', 'TCP/IP', 'Socket.IO', 'Network']",2,215,3,10,경기,성남시,70,2024-04-02 22:39:07.933451,https://www.jumpit.co.kr/position/14926,SW/솔루션,SW
1168872,SW 개발 및 운영 팀장급 채용,이노메트리,"['C#', 'C++', 'SW']",2,153,15,25,경기,화성시,70,2024-04-02 22:39:07.933451,https://www.jumpit.co.kr/position/23275,SW/솔루션,SW
1168878,"빅데이터 플랫폼 개발, 인공지능 엔진개발",한국아이오티,"['C++', 'SQL', 'SW']",1,442,5,10,경북,김천시,70,2024-04-02 22:39:09.049277,https://www.jumpit.co.kr/position/1564,SW/솔루션,SW
1168884,NPU SW Engineer(전문연구요원),칩스앤미디어,"['C', 'C++', 'DeepLearning', 'SW']",3,154,2,8,서울,강남구,70,2024-04-02 22:39:10.186952,https://www.jumpit.co.kr/position/21499,SW/솔루션,SW
1168886,SAS사업부 SW(PLC) 채용,유진로봇,"['SW', 'PLC']",2,125,2,18,인천,연수구,70,2024-04-02 22:39:11.369237,https://www.jumpit.co.kr/position/18444,SW/솔루션,SW
1168892,SW개발 엔지니어,알피니언메디칼시스템,"['SW', 'C++', 'JavaScript', 'Python', 'Git']",5,80,3,13,서울,강서구,70,2024-04-02 22:39:11.369237,https://www.jumpit.co.kr/position/19596,SW/솔루션,SW
1168893,자동차 AUTOSAR 플랫폼 SW 개발,네오펙트,"['C', 'C++', 'SW']",5,212,1,10,경기,성남시,70,2024-04-02 22:39:12.575965,https://www.jumpit.co.kr/position/20369,SW/솔루션,SW
1168894,[서울] SW 설계 및 개발,인터엑스,"['Python', 'REST API', 'SW', 'MariaDB', 'PostgreSQL', 'MSSQL', 'Oracle', 'Docker']",4,170,3,10,서울,금천구,70,2024-04-02 22:39:12.575965,https://www.jumpit.co.kr/position/21813,SW/솔루션,SW
1168897,하드웨어 설계 및 소프트웨어 개발,네오에이블,"['Arduino', 'Circuit design', 'HW', 'Embedded', 'FW', 'MCU', 'SW']",2,116,3,10,서울,구로구,70,2024-04-02 22:39:12.575965,https://www.jumpit.co.kr/position/20954,SW/솔루션,SW
1168898,"[모빌리티SW전략2,3팀] SW 검증",슈어소프트테크,"['C', 'SW']",1,40,3,10,경기,성남시,70,2024-04-02 22:39:12.575965,https://www.jumpit.co.kr/position/22079,SW/솔루션,SW
1168901,GUI 엔진 개발,모트렉스,"['C', 'C++', 'SW', 'GUI', 'OpenGL', 'Linux']",0,77,3,12,경기,성남시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/22496,SW/솔루션,SW
1168902,공정 자동화 SW 개발자,슈프리마,"['SW', 'C', 'C++', 'Mfc', 'Python']",5,315,3,15,경기,성남시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/17535,SW/솔루션,SW
1168904,[인텔리안테크] Application S/W 개발,인텔리안테크놀로지스,"['Embedded Linux', 'C', 'C++', 'TCP/IP', 'Shell', 'HTML5', 'JsonAPI', 'SW', 'REST API']",9,432,0,8,경기,성남시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/12128,SW/솔루션,SW
1168905,"프로젝트 유지관리 및 신규 개발 (ASP.NET, C#)",아신정보기술,"['ASP.NET Core', 'ASP.NET', 'SW', 'C#']",1,128,5,10,경기,안양시,70,2024-04-02 22:39:13.721433,https://www.jumpit.co.kr/position/21035,SW/솔루션,SW
1168909,[자율주행기술팀] SW 엔지니어링(개발 및 검증),슈어소프트테크,"['SW', 'C', 'C++', 'Embedded']",4,83,3,10,경기,성남시,70,2024-04-02 22:39:14.922032,https://www.jumpit.co.kr/position/22072,SW/솔루션,SW
1168912,임베디드(Embedded) 소프트웨어 개발자 모집,디엑스솔루션,"['Embedded Linux', 'RTOS', 'Spring Framework', 'AI/인공지능', 'C', 'C++', 'Embedded', 'Python', 'Linux', 'SW']",1,83,5,20,경기,성남시,70,2024-04-02 22:39:16.095080,https://www.jumpit.co.kr/position/23483,SW/솔루션,SW
1168915,SW 개발자,파스텍,"['SW', 'C', 'C++']",0,206,3,10,경기,부천시,70,2024-04-02 22:39:17.287168,https://www.jumpit.co.kr/position/19698,SW/솔루션,SW
1168916,시스템검증 엔지니어,긴트,"['SW', 'MATLAB']",2,94,2,7,경기,성남시,70,2024-04-02 22:39:17.287168,https://www.jumpit.co.kr/position/22556,SW/솔루션,SW
1168921,S/W 개발자,엔에스티정보통신,"['Linux', 'React Router', 'SW', 'Embedded']",2,331,2,10,서울,금천구,70,2024-04-02 22:39:18.475820,https://www.jumpit.co.kr/position/2922,SW/솔루션,SW
1168922,SW 개발자,라온시스템즈,"['C++', 'C#', 'Mfc', 'DB', 'WPF', 'SW', 'Network', 'SQL']",15,691,0,5,경기,군포시,70,2024-04-02 22:39:18.475820,https://www.jumpit.co.kr/position/15668,SW/솔루션,SW
1168923,SW 개발자 경력 채용,엠피온,"['C', 'C++', 'Embedded Linux', 'SW', 'Network']",2,335,3,8,경기,성남시,70,2024-04-02 22:39:18.475820,https://www.jumpit.co.kr/position/14483,SW/솔루션,SW
1168925,임베디드 리눅스SW개발자,카비,"['Embedded Linux', 'Mfc', 'C', 'C#', 'SW', 'Ubuntu', 'Linux']",2,497,5,15,서울,금천구,70,2024-04-02 22:39:19.594469,https://www.jumpit.co.kr/position/16773,SW/솔루션,SW
1168926,S/W 설계 경력 채용,알에프메디컬,"['RTOS', 'C', 'C++', 'C#', 'Mfc', 'Windows', 'Android OS', 'SW', 'Visual C++']",4,341,2,15,서울,금천구,70,2024-04-02 22:39:19.594469,https://www.jumpit.co.kr/position/13885,SW/솔루션,SW
1168928,3D Geometry SW 엔지니어 경력사원 채용,디오에프연구소,"['SW', 'C++', '3D Rendering']",4,188,1,15,서울,성동구,70,2024-04-02 22:39:19.594469,https://www.jumpit.co.kr/position/20452,SW/솔루션,SW
1168930,임베디드 소프트웨어 개발자,긴트,"['C', 'C++', 'SW', 'Embedded']",1,46,2,8,경기,성남시,70,2024-04-02 22:39:19.594469,https://www.jumpit.co.kr/position/23403,SW/솔루션,SW
1168933,제빙기 설계 및 개발 경력자,오비오,"['HW', 'SW']",0,75,10,20,경기,화성시,70,2024-04-02 22:39:21.889490,https://www.jumpit.co.kr/position/18194,SW/솔루션,SW
1168934,[NS] 덴탈 네비게이션 SW UI개발,덴티움,"['C', 'C#', 'Qt', 'C++', 'DirectX', 'OpenGL', 'SW']",1,87,2,10,경기,수원시,70,2024-04-02 22:39:21.889490,https://www.jumpit.co.kr/position/21536,SW/솔루션,SW
1168936,[KSM] Digital Transformation팀 경력직 채용,케이에스엠,"['ERP', 'PowerBI', 'C#', 'Java', 'Spring', 'SW']",9,358,10,20,경기,김포시,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/14103,SW/솔루션,SW
1168939,[미리캔버스] 웹 캔버스 개발자 - 에디터 코어 엔진 개발,미리디,['SW'],2,104,3,10,서울,구로구,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/21974,SW/솔루션,SW
1168940,"디스플레이(OLED) 검사 및 계측 장비 응용소프트웨어 개발(VB.NET, C#)",맥사이언스,"['SW', 'C', 'C++', 'Vb.net', 'C#']",7,703,0,3,경기,수원시,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/14491,SW/솔루션,SW
1168941,[휴맥스이브이] SW 설계 및 개발,휴맥스모빌리티,"['C', 'SW', 'Embedded', 'Network', 'RTOS', 'Java']",1,120,5,10,경기,성남시,70,2024-04-02 22:39:23.007233,https://www.jumpit.co.kr/position/17448,SW/솔루션,SW
1168947,SW 개발자,파스텍,"['C++', 'SW', 'C']",4,786,3,10,경기,부천시,70,2024-04-02 22:39:24.201612,https://www.jumpit.co.kr/position/377,SW/솔루션,SW
1168948,Media Software 개발,비전넥스트,"['Linux', 'C', 'C++', 'Python', 'RTOS', 'SW', 'Embedded', 'FPGA']",0,20,1,5,경기,성남시,70,2024-04-02 22:39:24.201612,https://www.jumpit.co.kr/position/23697,SW/솔루션,SW
1168949,펌웨어 개발자,휴네이트,"['SW', 'FW', 'C']",5,304,0,5,경기,안양시,70,2024-04-02 22:39:24.201612,https://www.jumpit.co.kr/position/13720,SW/솔루션,SW
1168951,보안분야 솔루션 개발 경력자,위드네트웍스,"['C++', 'Java', 'JavaScript', 'Python', 'SW']",1,94,7,10,서울,강서구,70,2024-04-02 22:39:24.201612,https://www.jumpit.co.kr/position/19756,SW/솔루션,SW
1168952,SW개발 신입/경력 모집,비앤에프테크놀로지,"['C++', 'SW', 'Windows', 'Linux']",0,12,0,3,대전,유성구,70,2024-04-02 22:39:25.327609,https://www.jumpit.co.kr/position/23990,SW/솔루션,SW
1168953,SAP EWM 컨설턴트,웅진,"['SAP', 'SW']",1,284,7,20,서울,중구,70,2024-04-02 22:39:25.327609,https://www.jumpit.co.kr/position/11956,SW/솔루션,SW
1168954,SW기술연구소 경력사원 채용,애니메디솔루션,"['C', 'C++', 'JavaScript', 'three.js', 'BabylonJS', 'Unity', 'Unreal Engine', 'SW', 'Android OS', 'iOS']",5,173,5,10,서울,송파구,70,2024-04-02 22:39:25.327609,https://www.jumpit.co.kr/position/20441,SW/솔루션,SW
1168955,로보틱스_S/W 개발자,수퍼빈,"['SW', 'C++', 'C', 'Linux', 'Embedded']",2,118,3,9,경기,성남시,70,2024-04-02 22:39:25.327609,https://www.jumpit.co.kr/position/21251,SW/솔루션,SW
1168956,SAS사업부 글로벌프로젝트 SW(PC) 채용,유진로봇,"['C#', 'SW', 'Visual Studio']",3,230,3,18,인천,연수구,70,2024-04-02 22:39:26.527203,https://www.jumpit.co.kr/position/18440,SW/솔루션,SW
1168960,[우주항공SW기술팀] 항공우주 SW 검증,슈어소프트테크,"['SW', 'C', 'C++']",1,54,3,15,경기,성남시,70,2024-04-02 22:39:27.707254,https://www.jumpit.co.kr/position/22062,SW/솔루션,SW
1168962,S/W 개발부 안드로이드 시스템 개발 경력채용,포인트모바일,"['SW', 'Linux', 'Android OS']",3,369,3,10,서울,금천구,70,2024-04-02 22:39:27.707254,https://www.jumpit.co.kr/position/8804,SW/솔루션,SW
1168963,전자제어 S/W,태하,"['SW', 'C', 'C++', 'FW']",3,465,0,2,경기,남양주시,70,2024-04-02 22:39:27.707254,https://www.jumpit.co.kr/position/16820,SW/솔루션,SW
1168964,무선 정보보안 SW 개발자 (C/C++),코닉글로리,"['Linux', 'C', 'C++', 'SW']",3,232,3,8,서울,강남구,70,2024-04-02 22:39:28.822540,https://www.jumpit.co.kr/position/21202,SW/솔루션,SW
1168967,[선행SW개발팀] 임베디드 SW 및 MBD 개발,슈어소프트테크,"['C', 'MCU', 'SW', 'Embedded']",3,61,3,10,대전,유성구,70,2024-04-02 22:39:28.822540,https://www.jumpit.co.kr/position/22073,SW/솔루션,SW
1168968,임베디드 S/W 엔지니어 모집,인터콘시스템스,"['MCU', 'RTOS', 'Embedded Linux', 'C', 'C++', 'ARM', 'SW']",1,7,0,10,경기,수원시,70,2024-04-02 22:39:28.822540,https://www.jumpit.co.kr/position/24046,SW/솔루션,SW
1168970,전장부품 S/W 엔지니어 모집,아이모스시스템,"['C', 'C++', 'Embedded', 'SW']",1,336,3,10,서울,금천구,70,2024-04-02 22:39:30.033086,https://www.jumpit.co.kr/position/10920,SW/솔루션,SW
1168974,[CMES] 어플리케이션 소프트웨어 개발자 경력직 채용,씨메스,"['C', 'C++', 'SW']",0,6,5,10,서울,강남구,70,2024-04-02 22:39:31.148751,https://www.jumpit.co.kr/position/23924,SW/솔루션,SW
1168975,[구로] 리눅스 기반 네트워크 개발자 모집,디오넷,"['C', 'Linux', 'Embedded', 'SW', 'ethernet']",1,458,3,10,서울,구로구,70,2024-04-02 22:39:31.148751,https://www.jumpit.co.kr/position/8644,SW/솔루션,SW
1168976,[클로봇] SLAM 개발자(병역특례 가능),클로봇,"['C++', 'Python', 'SW', 'ROS']",4,738,5,15,경기,성남시,70,2024-04-02 22:39:32.275396,https://www.jumpit.co.kr/position/6490,SW/솔루션,SW
1168979,리눅스 기반 C/C++ Networking Program 개발자 채용,두두원,"['C', 'C++', 'SW']",5,420,3,10,대전,유성구,70,2024-04-02 22:39:32.275396,https://www.jumpit.co.kr/position/15712,SW/솔루션,SW
1168982,SW Technical Support,뉴빌리티,"['Linux', 'ROS', 'SW', 'C', 'C++', 'Git', 'GitHub', 'Jira', 'Confluence']",2,34,2,8,서울,성동구,70,2024-04-02 22:39:33.402641,https://www.jumpit.co.kr/position/23511,SW/솔루션,SW
