,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1214512,시스템 엔지니어,소프트넷,"['AZURE', 'Azure Synapse', 'Windows', 'Windows Server']",1,96,3,15,서울,강남구,70,2024-03-03 12:45:21.360573,https://www.jumpit.co.kr/position/21027,기술지원,AZURE
1214514,IT기술지원[Engineer](경력) 채용,모니터랩,"['Linux', 'Network', 'AWS', 'AZURE', 'GCP']",2,191,1,10,서울,구로구,70,2024-03-03 12:45:24.841748,https://www.jumpit.co.kr/position/19859,기술지원,AZURE
1214539,클라우드 보안 컨설턴트 채용,제니스앤컴퍼니,"['AZURE', 'CISSP']",0,306,5,15,서울,강남구,70,2024-03-03 12:45:57.351383,https://www.jumpit.co.kr/position/13744,기술지원,AZURE
1214577,"Node.js 백엔드 개발자(Serverless, MSA, CloudNative)",레몬클라우드,"['TypeScript', 'Elasticsearch', 'GitHub', 'Redis', 'AWS', 'AZURE', 'Serverless', 'Node.js', 'MSA']",42,2275,0,10,서울,송파구,70,2024-03-03 12:43:22.235313,https://www.jumpit.co.kr/position/21123,서버/백엔드 개발자,Serverless
1217271,"Back-end 개발자(Node.js, React, Express, Next.js)(병특가능)",딥브레인에이아이,"['Node.js', 'React', 'ExpressJS', 'Next.js', 'Git', 'REST API']",58,1398,2,20,서울,강남구,70,2024-03-03 12:43:22.235313,https://www.jumpit.co.kr/position/15851,서버/백엔드 개발자,Next.js
1217308,[제조도] 웹 개발자(주4일제),획기획,"['AWS', 'NestJS', 'Next.js', 'GitHub']",17,583,0,3,서울,마포구,70,2024-03-03 12:43:29.176304,https://www.jumpit.co.kr/position/23237,서버/백엔드 개발자,Next.js
1217321,백엔드 개발자,아인잡,"['Java', 'Python', 'Spring', 'MySQL', 'NoSql', 'AWS', 'React', 'Next.js']",6,331,5,10,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/20743,서버/백엔드 개발자,Next.js
1217359,백엔드 개발자,사각,"['JavaScript', 'Node.js', 'NestJS', 'Python', 'Docker', 'Git', 'TypeScript', 'React', 'Next.js', 'TailwindCSS']",11,562,2,10,서울,마포구,70,2024-03-03 12:43:38.439863,https://www.jumpit.co.kr/position/22685,서버/백엔드 개발자,Next.js
1217362,백엔드 / 풀스택 개발자,프리시젼바이오,"['JavaScript', 'Spring', 'Docker', 'PHP', 'Next.js', 'Flutter', 'GitHub', 'Jira']",6,350,5,15,서울,서초구,70,2024-03-03 12:43:38.439863,https://www.jumpit.co.kr/position/19407,서버/백엔드 개발자,Next.js
1217371,[플랫폼개발] 풀스택 / 백엔드 / 프론트엔드,그라운드컨트롤,"['React', 'JavaScript', 'TypeScript', 'Java', 'PostgreSQL', 'Next.js', 'TailwindCSS', 'Solidity']",15,1098,3,8,서울,강남구,70,2024-03-03 12:43:40.740313,https://www.jumpit.co.kr/position/16011,서버/백엔드 개발자,Next.js
1217417,[예비유니콘 골프IT플랫폼] PHP 개발자,스마트스코어,"['PHP', 'MySQL', 'JavaScript', 'SQL', 'REST API', 'Vue.js', 'React.js Boilerplate', 'Next.js', 'AWS CodePipeline', 'GitHub Actions', 'Envoy']",30,1513,3,15,서울,강남구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/8498,서버/백엔드 개발자,Next.js
1217612,리사이클링 솔루션 운영 및 유지보수(웹 풀스택),유케이미디어,"['Java', 'REST API', 'React', 'AWS', 'MySQL', 'Git', 'Spring', 'Next.js', 'Redux']",0,16,3,7,서울,종로구,70,2024-03-03 12:44:38.689729,https://www.jumpit.co.kr/position/23234,서버/백엔드 개발자,Next.js
1217758,Frontend developer (3년 미만),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",353,10557,0,3,서울,서초구,70,2024-03-03 12:43:16.344132,https://www.jumpit.co.kr/position/19755,프론트엔드 개발자,Next.js
1217762,[위시켓] 프론트엔드 개발자,위시켓,"['Next.js', 'React', 'TypeScript', 'Git', 'Jest', 'AWS', 'SWR', 'Emotion', 'Storybook']",90,1643,0,5,서울,강남구,70,2024-03-03 12:43:17.530111,https://www.jumpit.co.kr/position/22446,프론트엔드 개발자,Next.js
1217763,[튜터링] React/Next.js 개발자 채용(4년이상),마켓디자이너스,"['React', 'Next.js', 'TypeScript', 'Vercel']",23,667,4,10,서울,강남구,70,2024-03-03 12:43:17.530111,https://www.jumpit.co.kr/position/22865,프론트엔드 개발자,Next.js
1217766,[기후테크 기업] 대시보드/웹 개발 FE (신입/경력),EAN테크놀로지,"['JavaScript', 'React', 'Zustand', 'Next.js', 'TypeScript', 'Highcharts', 'Recoil', 'styled-components', 'Storybook', 'React Native']",51,1235,0,10,서울,강남구,70,2024-03-03 12:43:18.654255,https://www.jumpit.co.kr/position/22375,프론트엔드 개발자,Next.js
1217768,프론트엔드 개발자 모집,더블미디어,"['React', 'Next.js', 'JavaScript', 'TypeScript', 'HTML5', 'CSS 3', 'Git']",113,4598,2,10,서울,강남구,70,2024-03-03 12:43:18.654255,https://www.jumpit.co.kr/position/8386,프론트엔드 개발자,Next.js
1217774,[클래스유] 프론트엔드 개발자,클래스유,"['JavaScript', 'React', 'Next.js', 'HTML5', 'CSS 3', 'Git', 'GitHub']",209,4222,1,7,서울,중구,70,2024-03-03 12:43:19.840054,https://www.jumpit.co.kr/position/8864,프론트엔드 개발자,Next.js
1217777,프론트엔드 개발자 모집 공고,아정네트웍스,"['HTML5', 'React', 'JavaScript', 'CSS 3', 'JSP', 'Next.js', 'TypeScript', 'Git', 'GitHub', 'Vue.js']",80,3193,2,10,서울,강남구,70,2024-03-03 12:43:21.017996,https://www.jumpit.co.kr/position/5504,프론트엔드 개발자,Next.js
1217779,"프론트엔드 개발자(Typescript, React)",미스터블루,"['TypeScript', 'React', 'ES6', 'React Query', 'Next.js', 'Docker', 'Git', 'Recoil', 'styled-components']",20,358,3,8,서울,강서구,70,2024-03-03 12:43:21.017996,https://www.jumpit.co.kr/position/22821,프론트엔드 개발자,Next.js
1217784,블록체인 지갑 및 AI 플랫폼 프론트엔드,체인위드,"['React', 'JavaScript', 'Solidity', 'Next.js', 'TypeScript', 'Blockchain']",9,335,0,10,서울,성동구,70,2024-03-03 12:43:23.414212,https://www.jumpit.co.kr/position/23048,프론트엔드 개발자,Next.js
1217785,웹 개발(프론트엔드),스왈라비,"['jQuery', 'JavaScript', 'Git', 'React', 'HTML5', 'Vue.js', 'Next.js', 'Recoil', 'React Query', 'Emotion']",32,922,2,5,서울,강남구,70,2024-03-03 12:43:23.414212,https://www.jumpit.co.kr/position/19074,프론트엔드 개발자,Next.js
1217786,Front-End Developer,트래블월렛,"['JavaScript', 'Git', 'TypeScript', 'Next.js', 'AWS', 'React', 'HTML5', 'CSS 3']",13,532,8,12,서울,강남구,70,2024-03-03 12:43:23.414212,https://www.jumpit.co.kr/position/22371,프론트엔드 개발자,Next.js
1217792,React/Next.js 프론트엔드 개발자(2년 이상),벨루가브루어리,"['Next.js', 'TypeScript', 'Jest', 'Amazon S3', 'Amazon CloudFront', 'React', 'JavaScript', 'GitHub', 'CircleCI']",60,1402,2,9,서울,마포구,70,2024-03-03 12:43:24.532354,https://www.jumpit.co.kr/position/20975,프론트엔드 개발자,Next.js
1217796,웹 프론트엔드 엔지니어,니어스랩,"['TypeScript', 'React', 'React Hook Form', 'JavaScript', 'Next.js']",48,1094,2,10,서울,강남구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/19323,프론트엔드 개발자,Next.js
1217797,웹 프론트엔드 개발자,전능아이티,"['HTML5', 'CSS 3', 'JavaScript', 'React', 'Next.js', 'Vue.js']",12,542,2,9,서울,서초구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/21086,프론트엔드 개발자,Next.js
1217801,웹프론트엔드 개발자,핀다,"['React', 'TypeScript', 'Next.js', 'Redux', 'TailwindCSS', 'GitHub Actions']",43,653,2,10,서울,강남구,70,2024-03-03 12:43:26.870767,https://www.jumpit.co.kr/position/22642,프론트엔드 개발자,Next.js
1217802,Front-Web(React) 개발자 (3년 이상),놀이의발견,"['TypeScript', 'React', 'Next.js', 'redux-saga', 'Redux', 'styled-components', 'GitHub', 'JavaScript', 'Webpack', 'Babel', 'CSS 3']",68,2202,3,10,서울,마포구,70,2024-03-03 12:43:26.870767,https://www.jumpit.co.kr/position/18261,프론트엔드 개발자,Next.js
1217804,Frontend 개발자,수퍼빈,"['React', 'HTML5', 'CSS 3', 'JavaScript', 'TypeScript', 'Git', 'Jira', 'Next.js']",33,989,2,5,경기,성남시,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/21248,프론트엔드 개발자,Next.js
1217807,Front-end Engineer,브레이브모바일,"['Next.js', 'Vue.js', 'React', 'Redux', 'vuex', 'Storybook', 'Jest', 'Docker', 'AWS', 'TypeScript']",4,205,4,15,서울,강남구,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/22870,프론트엔드 개발자,Next.js
1217808,[제조도] 웹 개발자(주4일제),획기획,"['AWS', 'NestJS', 'Next.js', 'GitHub']",17,583,0,3,서울,마포구,70,2024-03-03 12:43:29.176304,https://www.jumpit.co.kr/position/23237,프론트엔드 개발자,Next.js
1217810,인공위성기업 [루미르] 프론트엔드 개발자,루미르,"['HTML5', 'CSS 3', 'JavaScript', 'React.js Boilerplate', 'Next.js', 'React']",13,579,0,20,경기,용인시,70,2024-03-03 12:43:29.176304,https://www.jumpit.co.kr/position/22908,프론트엔드 개발자,Next.js
1217811,프론트엔드 개발자 경력직 채용,알스퀘어,"['JavaScript', 'TypeScript', 'React', 'vuex', 'AngularJS', 'Next.js', 'CSS 3']",0,105,5,10,서울,강남구,70,2024-03-03 12:43:29.176304,https://www.jumpit.co.kr/position/22452,프론트엔드 개발자,Next.js
1217816,"[시크(CHIC)] React, RN 프론트엔드 개발자 채용",팹,"['React', 'React Native', 'Next.js', 'TypeScript', 'GitHub', 'Jira']",32,936,5,7,서울,서초구,70,2024-03-03 12:43:30.301778,https://www.jumpit.co.kr/position/21494,프론트엔드 개발자,Next.js
1217818,프론트엔드 개발자,비포플레이,"['JavaScript', 'React', 'ES6', 'Next.js', 'Redux', 'REST API']",5,347,5,10,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/20942,프론트엔드 개발자,Next.js
1217819,Web Front-End 개발자,모비두,"['JavaScript', 'TypeScript', 'React', 'Next.js', 'Redux', 'GitLab', 'Webpack', 'Vite', 'Jira', 'Confluence']",2,168,5,8,서울,송파구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/22743,프론트엔드 개발자,Next.js
1217834,[예비유니콘 골프IT플랫폼] Front-End 개발자,스마트스코어,"['Vue.js', 'Next.js', 'JavaScript', 'HTML5', 'CSS 3', 'React.js Boilerplate', 'ES6', 'Webpack', 'Babel', 'Vite']",3,125,2,12,서울,강남구,70,2024-03-03 12:43:37.255780,https://www.jumpit.co.kr/position/23119,프론트엔드 개발자,Next.js
1217840,[플랫폼개발] 풀스택 / 백엔드 / 프론트엔드,그라운드컨트롤,"['React', 'JavaScript', 'TypeScript', 'Java', 'PostgreSQL', 'Next.js', 'TailwindCSS', 'Solidity']",15,1098,3,8,서울,강남구,70,2024-03-03 12:43:40.740313,https://www.jumpit.co.kr/position/16011,프론트엔드 개발자,Next.js
1217842,Frontend Lead,에이아이트릭스,"['TypeScript', 'React', 'Next.js', 'React Query', 'Recoil', 'Zustand', 'Webpack', 'Yarn']",6,145,5,10,서울,강남구,70,2024-03-03 12:43:40.740313,https://www.jumpit.co.kr/position/22713,프론트엔드 개발자,Next.js
1217845,프론트엔드 개발 팀장 채용,알스퀘어,"['JavaScript', 'TypeScript', 'React', 'vuex', 'AngularJS', 'Next.js', 'CSS 3']",2,108,10,20,서울,강남구,70,2024-03-03 12:43:43.126555,https://www.jumpit.co.kr/position/22453,프론트엔드 개발자,Next.js
1217850,웹 프론트엔드 개발자,배터앤컴퍼니,"['TypeScript', 'JavaScript', 'React', 'Next.js']",24,612,3,9,서울,동작구,70,2024-03-03 12:43:44.235619,https://www.jumpit.co.kr/position/20259,프론트엔드 개발자,Next.js
1217853,프론트엔드 개발(NILE 플랫폼),위메이드,"['React', 'JavaScript', 'Nuxt.js', 'Next.js', 'Jest', 'TypeScript', 'HTML5', 'CSS 3', 'Vue.js', 'AngularJS']",22,625,3,10,경기,성남시,70,2024-03-03 12:43:45.411680,https://www.jumpit.co.kr/position/21247,프론트엔드 개발자,Next.js
1217854,"[아프리카TV] Global 서비스 Front-end 개발(React, Next.js)",아프리카티비,"['React', 'Next.js', 'React Native', 'CodePush', 'REST API']",52,1697,4,10,경기,성남시,70,2024-03-03 12:43:45.411680,https://www.jumpit.co.kr/position/17179,프론트엔드 개발자,Next.js
1217856,프론트엔드 개발자(4년차 이상),자이온아이티에스,"['ES6', 'React', 'React Query', 'TypeScript', 'Next.js', 'Redux', 'HTML5', 'JavaScript', 'CSS 3']",2,190,4,10,서울,서초구,70,2024-03-03 12:43:46.533125,https://www.jumpit.co.kr/position/20469,프론트엔드 개발자,Next.js
1217859,서비스 플랫폼 프론트엔드(front-end) 개발,안티그래비티,"['HTML5', 'CSS 3', 'JavaScript', 'TypeScript', 'React', 'Next.js', 'Vue.js', 'REST API', 'Git', 'Redux']",46,1597,4,20,서울,성동구,70,2024-03-03 12:43:47.731334,https://www.jumpit.co.kr/position/8833,프론트엔드 개발자,Next.js
1217860,프론트엔드 개발자(경력),모두의연구소,"['JavaScript', 'React', 'Next.js']",17,321,3,8,서울,강남구,70,2024-03-03 12:43:47.731334,https://www.jumpit.co.kr/position/22419,프론트엔드 개발자,Next.js
1217868,[4DREPLAY] Web Front-end Development 개발자 채용 (경력),포디리플레이코리아,"['JavaScript', 'HTML5', 'CSS 3', 'React', 'React Hook Form', 'Next.js', 'ES6']",2,128,3,3,서울,강남구,70,2024-03-03 12:43:50.028589,https://www.jumpit.co.kr/position/22850,프론트엔드 개발자,Next.js
1217869,프론트엔드 개발자,덴컴,"['JavaScript', 'CSS 3', 'HTML5', 'ES6', 'TypeScript', 'React', 'Webpack', 'Babel', 'Next.js', 'Git']",18,1220,3,9,서울,영등포구,70,2024-03-03 12:43:51.224451,https://www.jumpit.co.kr/position/1089,프론트엔드 개발자,Next.js
1217887,프론트엔드 개발자,루와콘텐츠그룹,"['Next.js', 'TailwindCSS', 'TypeScript', 'React Query', 'Vercel', 'Flutter']",31,802,3,15,서울,구로구,70,2024-03-03 12:43:58.049512,https://www.jumpit.co.kr/position/18031,프론트엔드 개발자,Next.js
1217893,Frontend developer (3년 이상),메라키플레이스,"['TypeScript', 'Next.js', 'React', 'Vercel', 'React Native', 'CodePush', 'fastlane', 'Zustand', 'React Query']",8,456,3,9,서울,서초구,70,2024-03-03 12:44:00.374234,https://www.jumpit.co.kr/position/19750,프론트엔드 개발자,Next.js
1217900,프론트엔드 개발자 경력 채용,피앤더블유에이티,"['React', 'React Native', 'JavaScript', 'Next.js', 'TypeScript', 'Git']",15,643,3,7,서울,영등포구,70,2024-03-03 12:44:03.864106,https://www.jumpit.co.kr/position/14400,프론트엔드 개발자,Next.js
1217902,[4-10년] Front-end Developer,비씨랩스,"['React', 'Next.js', 'HTML5', 'CSS 3', 'JavaScript', 'Recoil', 'React Query', 'TailwindCSS']",4,296,4,10,서울,강남구,70,2024-03-03 12:44:03.864106,https://www.jumpit.co.kr/position/16812,프론트엔드 개발자,Next.js
1217904,프론트엔드 개발자 (3년차 이상),지로,"['React', 'Next.js', 'React Query', 'styled-components', 'TypeScript', 'Redux']",21,801,3,7,서울,강남구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/18576,프론트엔드 개발자,Next.js
1217907,S/W 개발자 - 시각화,에이펙스이에스씨,"['JavaScript', 'React', 'Next.js', 'WebGL', 'three.js', 'D3.js', 'Chart.js']",25,652,2,7,서울,강남구,70,2024-03-03 12:44:09.667779,https://www.jumpit.co.kr/position/17718,프론트엔드 개발자,Next.js
1217910,프론트엔드 개발자,아이헤이트플라잉버그스,"['TypeScript', 'GraphQL', 'Apollo', 'Next.js', 'Storybook', 'React', 'HTML5', 'CSS 3', 'JavaScript']",4,454,5,10,서울,영등포구,70,2024-03-03 12:44:13.149399,https://www.jumpit.co.kr/position/20129,프론트엔드 개발자,Next.js
1217922,프론트엔드 개발자,에이미파이,"['React', 'Next.js', 'Redux', 'TypeScript', 'Vue.js']",29,1839,3,8,부산,남구,70,2024-03-03 12:44:16.592066,https://www.jumpit.co.kr/position/5279,프론트엔드 개발자,Next.js
1217925,웹 프론트엔드 개발자,유리프트,"['React', 'Next.js', 'TypeScript', 'Git', 'GitHub']",3,206,4,10,서울,강남구,70,2024-03-03 12:44:18.981514,https://www.jumpit.co.kr/position/21546,프론트엔드 개발자,Next.js
1217929,2024년 [IDENIT] Front-end (React / React Native) 경력직 채용,아이덴잇,"['React', 'React Native', 'Redux', 'Vite', 'TypeScript', 'HTML5', 'CSS 3', 'JavaScript', 'Next.js']",17,883,3,5,서울,강서구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/20145,프론트엔드 개발자,Next.js
1217932,프론트엔드(Frontend) 개발자 경력 채용,밸로프,"['REST API', 'Next.js', 'React']",9,619,3,5,서울,금천구,70,2024-03-03 12:44:23.626748,https://www.jumpit.co.kr/position/6917,프론트엔드 개발자,Next.js
1217943,[운전선생] 프론트엔드 개발자 (4년차 이상),티지소사이어티,"['TypeScript', 'React', 'Next.js', 'Flutter', 'Firebase', 'Recoil', 'Git', 'React Query']",8,285,4,8,서울,마포구,70,2024-03-03 12:44:31.669829,https://www.jumpit.co.kr/position/19197,프론트엔드 개발자,Next.js
1217945,"프론트엔드 개발(React/Next.js, 온보딩 지원 콘솔 외)",위메이드,"['React', 'Next.js', 'JavaScript', 'REST API', 'gRPC', 'JSON-RPC', 'Figma', 'TypeScript', 'Blockchain']",3,66,5,8,경기,성남시,70,2024-03-03 12:44:31.669829,https://www.jumpit.co.kr/position/23045,프론트엔드 개발자,Next.js
1217946,프론트엔드 개발자 (5년 이상),에이아이파크,"['JavaScript', 'React', 'jQuery', 'Ajax', 'Node.js', 'TypeScript', 'Next.js', 'Vue.js', 'Angular 2']",14,1273,5,7,서울,마포구,70,2024-03-03 12:44:32.857273,https://www.jumpit.co.kr/position/9966,프론트엔드 개발자,Next.js
1217950,프론트엔드 개발자,에피소든,"['React', 'Next.js', 'TypeScript', 'WebRTC', 'React Native']",3,140,5,15,서울,강남구,70,2024-03-03 12:44:35.161745,https://www.jumpit.co.kr/position/22185,프론트엔드 개발자,Next.js
1217957,E커머스 Front-end 개발자 경력직 채용,아이디에스앤트러스트,"['React', 'Vue.js', 'Angular 2', 'TypeScript', 'SCSS', 'Next.js']",0,22,5,10,서울,강남구,70,2024-03-03 12:44:38.689729,https://www.jumpit.co.kr/position/23248,프론트엔드 개발자,Next.js
1217962,프론트엔드 파트 리더,더파이러츠,"['React', 'React Native', 'Next.js', 'JavaScript', 'TypeScript', 'SCSS', 'Sass', 'Vue.js']",4,179,5,10,서울,영등포구,70,2024-03-03 12:44:42.113977,https://www.jumpit.co.kr/position/22527,프론트엔드 개발자,Next.js
1217969,프론트엔드 개발자 채용,왓타임,"['React', 'Next.js', 'HTML5', 'CSS 3', 'TypeScript']",5,88,2,5,서울,강남구,70,2024-03-03 12:44:44.423759,https://www.jumpit.co.kr/position/23217,프론트엔드 개발자,Next.js
1217981,프론트엔드 개발자(5년이상),스타일씨코퍼레이션,"['Next.js', 'React', 'JavaScript', 'ES6', 'TypeScript']",27,1509,5,10,서울,마포구,70,2024-03-03 12:44:55.868217,https://www.jumpit.co.kr/position/3848,프론트엔드 개발자,Next.js
1217982,웹 개발 시니어,케이더블유이코리아,"['TypeScript', 'React', 'React Native', 'Next.js', 'NestJS', 'Node.js', 'PostgreSQL', 'Vue.js', 'JavaScript', 'GitLab']",9,298,4,7,서울,강서구,70,2024-03-03 12:44:55.868217,https://www.jumpit.co.kr/position/21402,프론트엔드 개발자,Next.js
1217984,프론트엔드 개발자,크리에이츠,"['React', 'Vue.js', 'AngularJS', 'Next.js']",3,95,3,20,서울,서초구,70,2024-03-03 12:44:57.052299,https://www.jumpit.co.kr/position/23156,프론트엔드 개발자,Next.js
1217996,[여신티켓] 프론트엔드 개발자(5년이상),패스트레인,"['React', 'React Native', 'CSS 3', 'JavaScript', 'TypeScript', 'Webpack', 'Next.js', 'Zustand', 'React Query', 'Slack', 'Notion']",11,287,5,8,서울,강남구,70,2024-03-03 12:45:10.904209,https://www.jumpit.co.kr/position/18629,프론트엔드 개발자,Next.js
1217998,Senior Web Frontend Engineer,스마일드래곤,"['TypeScript', 'Next.js', 'Node.js', 'React', 'Emotion', 'Storybook', 'Yarn', 'JavaScript', 'SCSS', 'Docker Compose']",0,26,8,20,경기,고양시,70,2024-03-03 12:45:13.212775,https://www.jumpit.co.kr/position/23073,프론트엔드 개발자,Next.js
1218004,[여행플랫폼] 프론트엔드(React/Next.js) 개발자,밴플,"['AWS', 'Git', 'React', 'Next.js', 'Vite', 'Slack', 'AWS CodeDeploy', 'Google Maps', 'GitHub Actions', 'JavaScript']",1,62,5,10,서울,성동구,70,2024-03-03 12:45:16.718451,https://www.jumpit.co.kr/position/23226,프론트엔드 개발자,Next.js
1218012,프론트엔드 개발자 리더,마이뮤직테이스트,"['React', 'TypeScript', 'Next.js', 'styled-components', 'Webpack', 'Jest', 'Storybook', 'Jenkins', 'Docker', 'GitHub']",4,209,5,7,서울,강남구,70,2024-03-03 12:45:25.972517,https://www.jumpit.co.kr/position/18598,프론트엔드 개발자,Next.js
1218015,[에어클래스] Front Developer (5년차 이상),큐리어슬리,"['TypeScript', 'React', 'Next.js']",1,57,5,8,서울,서초구,70,2024-03-03 12:45:31.776436,https://www.jumpit.co.kr/position/22305,프론트엔드 개발자,Next.js
1218017,프론트엔드 개발자,아더월드,"['NestJS', 'Node.js', 'TypeORM', 'Solidity', 'Kubernetes', 'Jenkins', 'React', 'Next.js', 'Blockchain', 'TypeScript']",0,10,5,6,서울,성동구,70,2024-03-03 12:45:32.960360,https://www.jumpit.co.kr/position/23286,프론트엔드 개발자,Next.js
1218020,Web Frontend 개발자(시니어),코인원,"['HTML5', 'TypeScript', 'JavaScript', 'React', 'Next.js', 'CSS 3', 'ES6']",1,86,7,15,서울,영등포구,70,2024-03-03 12:45:41.089388,https://www.jumpit.co.kr/position/22855,프론트엔드 개발자,Next.js
1218045,웹 풀스택 개발자 (3년 이상),스펙터,"['Java', 'TypeScript', 'Spring Boot', 'Next.js', 'React', 'PostgreSQL', 'AWS', 'Docker', 'GitHub', 'REST API']",5,311,3,6,서울,강남구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/22495,웹 풀스택 개발자,Next.js
1218066,[IT] 풀스택 개발자 (전자차트/클라우드플랫폼),덴티움,"['Node.js', 'NestJS', 'Next.js', 'GraphQL', 'PostgreSQL', 'MSA', 'c#', 'JavaScript', 'React']",29,1794,1,10,경기,수원시,70,2024-03-03 12:43:37.255780,https://www.jumpit.co.kr/position/3375,웹 풀스택 개발자,Next.js
1218068,백엔드 개발자,사각,"['JavaScript', 'Node.js', 'NestJS', 'Python', 'Docker', 'Git', 'TypeScript', 'React', 'Next.js', 'TailwindCSS']",11,562,2,10,서울,마포구,70,2024-03-03 12:43:38.439863,https://www.jumpit.co.kr/position/22685,웹 풀스택 개발자,Next.js
1218069,백엔드 / 풀스택 개발자,프리시젼바이오,"['JavaScript', 'Spring', 'Docker', 'PHP', 'Next.js', 'Flutter', 'GitHub', 'Jira']",6,350,5,15,서울,서초구,70,2024-03-03 12:43:38.439863,https://www.jumpit.co.kr/position/19407,웹 풀스택 개발자,Next.js
1218071,[플랫폼개발] 풀스택 / 백엔드 / 프론트엔드,그라운드컨트롤,"['React', 'JavaScript', 'TypeScript', 'Java', 'PostgreSQL', 'Next.js', 'TailwindCSS', 'Solidity']",15,1098,3,8,서울,강남구,70,2024-03-03 12:43:40.740313,https://www.jumpit.co.kr/position/16011,웹 풀스택 개발자,Next.js
1218092,front/back end Engineer,씨메스,"['JavaScript', 'Next.js', 'Redis', 'MongoDB', 'Docker']",0,86,3,5,서울,강남구,70,2024-03-03 12:43:56.904472,https://www.jumpit.co.kr/position/22580,웹 풀스택 개발자,Next.js
1218104,[예비유니콘 골프IT플랫폼]  골프장 Solution 개발,스마트스코어,"['PHP', 'MySQL', 'JavaScript', 'Java', 'REST API', 'Vue.js', 'React', 'Next.js', 'AWS', 'Redmine']",3,91,3,10,서울,강남구,70,2024-03-03 12:44:03.864106,https://www.jumpit.co.kr/position/22886,웹 풀스택 개발자,Next.js
1218114,"개발 PM, PL",딥브레인에이아이,"['Node.js', 'Next.js', 'MongoDB', 'AWS', 'React.js Boilerplate']",2,286,5,10,서울,강남구,70,2024-03-03 12:44:09.667779,https://www.jumpit.co.kr/position/17056,웹 풀스택 개발자,Next.js
1218147,리사이클링 솔루션 운영 및 유지보수(웹 풀스택),유케이미디어,"['Java', 'REST API', 'React', 'AWS', 'MySQL', 'Git', 'Spring', 'Next.js', 'Redux']",0,16,3,7,서울,종로구,70,2024-03-03 12:44:38.689729,https://www.jumpit.co.kr/position/23234,웹 풀스택 개발자,Next.js
1218172,"프론트/백엔드 개발자, AWS서버관리자",디에이치엔,"['Java', 'Spring Framework', 'Spring Data JPA', 'TypeScript', 'React', 'Next.js', 'AWS']",4,555,3,5,대구,중구,70,2024-03-03 12:44:57.052299,https://www.jumpit.co.kr/position/19941,웹 풀스택 개발자,Next.js
1218190,풀스택 개발자 (5년 이상),디벨롭하우스,"['JavaScript', 'React Native', 'Node.js', 'NestJS', 'Next.js']",2,142,5,9,서울,강남구,70,2024-03-03 12:45:13.212775,https://www.jumpit.co.kr/position/20986,웹 풀스택 개발자,Next.js
1218199,영어 가능 개발 PM,디에이치엔,"['Java', 'Spring Framework', 'Spring Data JPA', 'TypeScript', 'React', 'Next.js', 'AWS']",3,179,5,10,대구,중구,70,2024-03-03 12:45:17.910026,https://www.jumpit.co.kr/position/20058,웹 풀스택 개발자,Next.js
1218204,개발 본부 리더 (개발자),마이뮤직테이스트,"['NoSql', 'Python', 'FastAPI', 'TypeScript', 'Next.js', 'LocalStack']",3,204,5,10,서울,강남구,70,2024-03-03 12:45:22.472511,https://www.jumpit.co.kr/position/18659,웹 풀스택 개발자,Next.js
1218219,풀스택 개발자(시니어급),아더월드,"['Solidity', 'NestJS', 'Node.js', 'TypeORM', 'AWS', 'Kubernetes', 'React', 'Next.js', 'Blockchain']",0,17,7,9,서울,성동구,70,2024-03-03 12:45:48.100338,https://www.jumpit.co.kr/position/23228,웹 풀스택 개발자,Next.js
1218337,"[시크(CHIC)] React, RN 프론트엔드 개발자 채용",팹,"['React', 'React Native', 'Next.js', 'TypeScript', 'GitHub', 'Jira']",32,936,5,7,서울,서초구,70,2024-03-03 12:43:30.301778,https://www.jumpit.co.kr/position/21494,크로스플랫폼 앱개발자,Next.js
1218358,2024년 [IDENIT] Front-end (React / React Native) 경력직 채용,아이덴잇,"['React', 'React Native', 'Redux', 'Vite', 'TypeScript', 'HTML5', 'CSS 3', 'JavaScript', 'Next.js']",17,883,3,5,서울,강서구,70,2024-03-03 12:44:20.187545,https://www.jumpit.co.kr/position/20145,크로스플랫폼 앱개발자,Next.js
1218366,APP 개발자,수퍼빈,"['Flutter', 'React', 'Next.js', 'Figma', 'Git', 'Jira', 'NestJS']",10,388,2,5,경기,성남시,70,2024-03-03 12:44:43.292757,https://www.jumpit.co.kr/position/21253,크로스플랫폼 앱개발자,Next.js
